ASTA_ID;pre_raster_id;vuosi;5m_sum;sum_total;canopy_percent
1300;4271;2018;683;3960;17.2474747474747
1301;4272;2018;2339;12510;18.6970423661071
1302;4273;2018;180;4346;4.14173953060285
1305;4274;2021;383;4013;9.54398205831049
1304;4275;2021;383;4013;9.54398205831049
1303;4276;2021;372;3932;9.46083418107833
1299;4277;2021;745;2204;33.8021778584392
1298;4278;2021;147;512;28.7109375
1300;4279;2021;976;3811;25.610076095513
1301;4280;2021;3411;12543;27.1944510882564
1302;4281;2021;372;3932;9.46083418107833
1309;4282;2009;4747;4937;96.151509013571
1307;4283;2009;2916;5055;57.6854599406528
1306;4284;2009;2916;5055;57.6854599406528
1308;4285;2009;4747;4937;96.151509013571
1309;4286;2016;4987;5079;98.1886198070486
1307;4287;2016;4949;5433;91.0914780047856
1306;4288;2016;4949;5433;91.0914780047856
1308;4289;2016;4987;5079;98.1886198070486
1310;4290;2009;3129;3135;99.8086124401914
1310;4291;2017;3129;3135;99.8086124401914
1311;4292;2014;47;595;7.89915966386555
1311;4293;2018;92;565;16.283185840708
1311;4294;2021;130;600;21.6666666666667
1316;4295;2010;491;1002;49.001996007984
1313;4296;2010;890;947;93.9809926082365
1315;4297;2010;491;1002;49.001996007984
1314;4298;2010;890;947;93.9809926082365
1312;4299;2010;;3;0
1316;4300;2014;434;1006;43.1411530815109
1313;4301;2014;755;924;81.7099567099567
1315;4302;2014;434;1006;43.1411530815109
1314;4303;2014;755;924;81.7099567099567
1312;4304;2014;3;3;100
1316;4305;2021;790;1025;77.0731707317073
1313;4306;2021;284;954;29.769392033543
1315;4307;2021;790;1025;77.0731707317073
1314;4308;2021;284;954;29.769392033543
1312;4309;2021;3;3;100
1338;4310;2014;889;1114;79.802513464991
1318;4311;2014;499;523;95.4110898661568
1338;4312;2021;754;1116;67.5627240143369
1318;4313;2021;12;524;2.29007633587786
1326;4314;2010;2319;2695;86.0482374768089
1321;4315;2010;29;58;50
1325;4316;2010;1722;2542;67.741935483871
1323;4317;2010;1;13;7.69230769230769
1319;4318;2010;129;155;83.2258064516129
1320;4319;2010;4419;4910;90
1322;4320;2010;29;58;50
1324;4321;2010;1;13;7.69230769230769
1326;4322;2014;1359;2699;50.3519822156354
1321;4323;2014;40;59;67.7966101694915
1325;4324;2014;2225;2594;85.774865073246
1323;4325;2014;1;14;7.14285714285714
1319;4326;2014;128;164;78.0487804878049
1320;4327;2014;3977;4909;81.0144632308006
1322;4328;2014;40;59;67.7966101694915
1324;4329;2014;1;14;7.14285714285714
1332;4330;2009;2068;2672;77.3952095808383
1329;4331;2009;1013;1389;72.9301655867531
1331;4332;2009;2068;2672;77.3952095808383
1327;4333;2009;1456;1856;78.448275862069
1328;4334;2009;1013;1389;72.9301655867531
1332;4335;2014;2429;2674;90.8376963350785
1329;4336;2014;1111;1389;79.9856011519078
1331;4337;2014;2429;2674;90.8376963350785
1327;4338;2014;1694;1876;90.2985074626866
1328;4339;2014;1111;1389;79.9856011519078
1332;4340;2017;;;0
1329;4341;2017;;;0
1331;4342;2017;;;0
1327;4343;2017;;;0
1328;4344;2017;;;0
1330;4345;2010;557;1030;54.0776699029126
1330;4346;2014;781;1058;73.8185255198488
1334;4347;2014;;9;0
1333;4348;2014;145;147;98.6394557823129
1335;4349;2009;295;313;94.2492012779553
1335;4350;2014;304;313;97.1246006389776
1335;4351;2017;;;0
1336;4352;2009;2020;2031;99.4583948793698
1336;4353;2016;581;1978;29.3731041456016
1337;4354;2010;;;0
1337;4355;2014;730;1594;45.7967377666248
1337;4356;2018;245;1522;16.0972404730618
1337;4357;2021;374;1593;23.4777150031387
1347;4358;2010;1;12;8.33333333333333
1339;4359;2010;959;2006;47.8065802592223
1341;4360;2010;306;423;72.3404255319149
1345;4361;2010;139;185;75.1351351351351
1342;4362;2010;306;423;72.3404255319149
1343;4363;2010;456;1198;38.0634390651085
1344;4364;2010;456;1198;38.0634390651085
1346;4365;2010;139;185;75.1351351351351
1340;4366;2010;306;423;72.3404255319149
1347;4367;2014;12;12;100
1339;4368;2014;1085;2150;50.4651162790698
1341;4369;2014;350;427;81.9672131147541
1345;4370;2014;159;185;85.945945945946
1342;4371;2014;350;427;81.9672131147541
1343;4372;2014;556;1316;42.2492401215805
1344;4373;2014;556;1316;42.2492401215805
1346;4374;2014;159;185;85.945945945946
1340;4375;2014;350;427;81.9672131147541
1347;4376;2021;12;12;100
1339;4377;2021;851;2279;37.340939008337
1341;4378;2021;425;433;98.1524249422633
1345;4379;2021;185;185;100
1342;4380;2021;425;433;98.1524249422633
1343;4381;2021;498;1333;37.3593398349587
1344;4382;2021;498;1333;37.3593398349587
1346;4383;2021;185;185;100
1340;4384;2021;425;433;98.1524249422633
1348;4385;2010;1508;2182;69.1109074243813
1348;4386;2014;;;0
1348;4387;2016;567;2198;25.796178343949
1348;4388;2021;;;0
1349;4389;2010;379;745;50.8724832214765
1349;4390;2014;625;779;80.2310654685494
1349;4391;2021;596;783;76.117496807152
1351;4392;2010;2795;3419;81.7490494296578
1350;4393;2010;3130;3807;82.2169687417914
1351;4394;2014;;;0
1350;4395;2014;;;0
1351;4396;2016;2931;3373;86.8959383338274
1350;4397;2016;3425;3786;90.4648705758056
1359;4398;2009;3973;4336;91.6282287822878
1359;4399;2016;4110;4480;91.7410714285714
1360;4400;2010;1740;2770;62.8158844765343
1360;4401;2016;2347;2761;85.0054328141978
1360;4402;2021;;;0
1361;4403;2010;160;239;66.9456066945607
1361;4404;2012;243;243;100
1361;4405;2016;243;243;100
1361;4406;2021;71;239;29.7071129707113
1362;4407;2009;2551;5414;47.1185814554858
1362;4408;2016;724;5409;13.3850989092254
1371;4409;2009;807;1506;53.5856573705179
1366;4410;2009;1212;1334;90.8545727136432
1363;4411;2009;1212;1334;90.8545727136432
1365;4412;2009;1212;1334;90.8545727136432
1364;4413;2009;1212;1334;90.8545727136432
1371;4414;2010;681;1437;47.3903966597077
1366;4415;2010;1178;1316;89.5136778115502
1363;4416;2010;1178;1316;89.5136778115502
1365;4417;2010;1178;1316;89.5136778115502
1364;4418;2010;1178;1316;89.5136778115502
1371;4419;2016;174;1455;11.9587628865979
1366;4420;2016;1311;1335;98.2022471910112
1363;4421;2016;1311;1335;98.2022471910112
1365;4422;2016;1311;1335;98.2022471910112
1364;4423;2016;1311;1335;98.2022471910112
1370;4424;2010;3504;5544;63.2034632034632
1369;4425;2010;3504;5544;63.2034632034632
1367;4426;2010;1578;2701;58.4228063680119
1368;4427;2010;1578;2701;58.4228063680119
1370;4428;2012;4352;5660;76.8904593639576
1369;4429;2012;4352;5660;76.8904593639576
1367;4430;2012;1904;2734;69.6415508412582
1368;4431;2012;1904;2734;69.6415508412582
1370;4432;2016;3071;5628;54.5664534470505
1369;4433;2016;3071;5628;54.5664534470505
1367;4434;2016;2384;2759;86.4081188836535
1368;4435;2016;2384;2759;86.4081188836535
1370;4436;2019;;;0
1369;4437;2019;;;0
1367;4438;2019;;;0
1368;4439;2019;;;0
1370;4440;2021;;;0
1369;4441;2021;;;0
1367;4442;2021;;;0
1368;4443;2021;;;0
1374;4444;2010;3009;4071;73.9130434782609
1373;4445;2010;1715;2073;82.730342498794
1374;4446;2012;3568;4284;83.2866479925303
1373;4447;2012;1826;2076;87.9576107899807
1374;4448;2021;;;0
1373;4449;2021;;;0
1375;4450;2010;1114;7416;15.0215749730313
1375;4451;2012;2111;7484;28.2068412613576
1375;4452;2021;;;0
1386;4453;2010;925;1041;88.8568683957733
1384;4454;2010;739;768;96.2239583333333
1385;4455;2010;925;1041;88.8568683957733
1383;4456;2010;739;768;96.2239583333333
1376;4457;2010;281;1951;14.4028703229113
1377;4458;2010;1035;2941;35.1921115266916
1382;4459;2010;1974;2235;88.3221476510067
1387;4460;2011;805;1721;46.7751307379431
1384;4461;2011;748;767;97.522816166884
1385;4462;2011;974;1070;91.0280373831776
1383;4463;2011;748;767;97.522816166884
1376;4464;2011;513;1879;27.3017562533262
1386;4465;2011;974;1070;91.0280373831776
1377;4466;2011;1387;2900;47.8275862068965
1382;4467;2011;1997;2240;89.1517857142857
1387;4468;2012;998;1767;56.479909451047
1384;4469;2012;750;770;97.4025974025974
1385;4470;2012;1047;1070;97.8504672897196
1383;4471;2012;750;770;97.4025974025974
1376;4472;2012;908;1953;46.4925755248336
1386;4473;2012;1047;1070;97.8504672897196
1377;4474;2012;1837;2994;61.3560454241817
1382;4475;2012;2113;2236;94.4991055456172
1380;4476;2010;377;2299;16.3984341017834
1378;4477;2010;2195;2355;93.2059447983015
1379;4478;2010;2713;2750;98.6545454545455
1380;4479;2012;949;2418;39.247311827957
1378;4480;2012;2356;2373;99.283607248209
1379;4481;2012;2731;2749;99.3452164423427
1380;4482;2021;2184;2411;90.584819576939
1378;4483;2021;61;2364;2.58037225042301
1379;4484;2021;53;2706;1.95861049519586
1389;4485;2011;2553;2701;94.5205479452055
1388;4486;2011;2954;3023;97.7174991730069
1381;4487;2011;4312;4802;89.7959183673469
1389;4488;2012;2617;2723;96.107234667646
1388;4489;2012;2979;3022;98.5771012574454
1381;4490;2012;3720;4781;77.8079899602594
1392;4491;2010;1119;1274;87.8335949764521
1390;4492;2010;233;312;74.6794871794872
1391;4493;2010;1246;2256;55.2304964539007
1392;4494;2012;1259;1294;97.2952086553323
1390;4495;2012;281;315;89.2063492063492
1391;4496;2012;1409;2350;59.9574468085106
1392;4497;2021;269;1275;21.0980392156863
1390;4498;2021;134;265;50.5660377358491
1391;4499;2021;569;2162;26.31822386679
1393;4500;2010;1660;2358;70.3986429177269
1393;4501;2012;1958;2368;82.6858108108108
1393;4502;2021;1058;2252;46.9804618117229
1394;4503;2011;1549;1772;87.4153498871332
1394;4504;2012;1559;1776;87.7815315315315
1416;4505;2011;3659;4263;85.8315740089139
1410;4506;2011;654;751;87.0838881491345
1409;4507;2011;654;751;87.0838881491345
1414;4508;2011;3659;4263;85.8315740089139
1415;4509;2011;3659;4263;85.8315740089139
1411;4510;2011;605;784;77.1683673469388
1412;4511;2011;605;784;77.1683673469388
1413;4512;2011;3659;4263;85.8315740089139
1395;4513;2011;717;1092;65.6593406593407
1416;4514;2012;3931;4289;91.6530659827466
1410;4515;2012;707;749;94.392523364486
1409;4516;2012;707;749;94.392523364486
1414;4517;2012;3931;4289;91.6530659827466
1415;4518;2012;3931;4289;91.6530659827466
1411;4519;2012;674;787;85.6416772554003
1412;4520;2012;674;787;85.6416772554003
1413;4521;2012;3931;4289;91.6530659827466
1395;4522;2012;801;1093;73.284537968893
1416;4523;2015;3967;4250;93.3411764705882
1410;4524;2015;22;734;2.99727520435967
1409;4525;2015;22;734;2.99727520435967
1414;4526;2015;3967;4250;93.3411764705882
1415;4527;2015;3967;4250;93.3411764705882
1411;4528;2015;188;759;24.7694334650856
1412;4529;2015;188;759;24.7694334650856
1413;4530;2015;3967;4250;93.3411764705882
1395;4531;2015;18;1083;1.66204986149584
1397;4532;2011;1852;2031;91.1866075824717
1396;4533;2011;1078;1154;93.4142114384749
1397;4534;2012;1991;2033;97.9340875553369
1396;4535;2012;1146;1162;98.6230636833046
1397;4536;2015;1914;2024;94.5652173913043
1396;4537;2015;596;1137;52.4186455584872
1401;4538;2011;299;431;69.3735498839907
1398;4539;2011;1047;1524;68.7007874015748
1399;4540;2011;1047;1524;68.7007874015748
1400;4541;2011;299;431;69.3735498839907
1401;4542;2012;402;431;93.2714617169374
1398;4543;2012;1274;1528;83.3769633507853
1399;4544;2012;1274;1528;83.3769633507853
1400;4545;2012;402;431;93.2714617169374
1402;4546;2011;1342;1504;89.2287234042553
1402;4547;2012;1474;1507;97.8102189781022
1406;4548;2011;1284;1634;78.5801713586291
1405;4549;2011;1284;1634;78.5801713586291
1404;4550;2011;1277;1619;78.875849289685
1403;4551;2011;1277;1619;78.875849289685
1406;4552;2012;1505;1644;91.5450121654501
1405;4553;2012;1505;1644;91.5450121654501
1404;4554;2012;1498;1629;91.9582565991406
1403;4555;2012;1498;1629;91.9582565991406
1408;4556;2011;1066;1999;53.3266633316658
1407;4557;2011;45;79;56.9620253164557
1408;4558;2012;1361;2188;62.2029250457038
1407;4559;2012;56;79;70.8860759493671
1408;4560;2015;;;0
1407;4561;2015;63;79;79.746835443038
1418;4562;2011;5486;6467;84.8306788309881
1417;4563;2011;7318;8225;88.9726443768997
1418;4564;2015;4265;6429;66.340021776326
1417;4565;2015;7736;8241;93.8721029001335
1434;4566;2009;1288;1857;69.3591814754981
1420;4567;2009;999;1209;82.6302729528536
1427;4568;2009;2841;3967;71.6158306024704
1423;4569;2009;2040;2685;75.9776536312849
1422;4570;2009;999;1209;82.6302729528536
1426;4571;2009;2040;2685;75.9776536312849
1431;4572;2009;1288;1857;69.3591814754981
1432;4573;2009;1288;1857;69.3591814754981
1429;4574;2009;2841;3967;71.6158306024704
1430;4575;2009;2841;3967;71.6158306024704
1433;4576;2009;1288;1857;69.3591814754981
1424;4577;2009;2040;2685;75.9776536312849
1428;4578;2009;2841;3967;71.6158306024704
1421;4579;2009;999;1209;82.6302729528536
1419;4580;2009;999;1209;82.6302729528536
1425;4581;2009;2040;2685;75.9776536312849
1434;4582;2019;683;1850;36.9189189189189
1420;4583;2019;54;1203;4.48877805486284
1427;4584;2019;749;4012;18.6689930209372
1423;4585;2019;693;2668;25.9745127436282
1422;4586;2019;54;1203;4.48877805486284
1426;4587;2019;693;2668;25.9745127436282
1431;4588;2019;683;1850;36.9189189189189
1432;4589;2019;683;1850;36.9189189189189
1429;4590;2019;749;4012;18.6689930209372
1430;4591;2019;749;4012;18.6689930209372
1433;4592;2019;683;1850;36.9189189189189
1424;4593;2019;693;2668;25.9745127436282
1428;4594;2019;749;4012;18.6689930209372
1421;4595;2019;54;1203;4.48877805486284
1419;4596;2019;54;1203;4.48877805486284
1425;4597;2019;693;2668;25.9745127436282
1435;4598;2009;5852;6511;89.8786668714483
1435;4599;2019;1508;6320;23.8607594936709
1436;4600;2009;1475;2387;61.7930456640134
1436;4601;2019;799;2425;32.9484536082474
1436;4602;2021;;;0
1437;4603;2011;1278;1545;82.7184466019417
1439;4604;2009;1246;1684;73.9904988123515
1438;4605;2009;163;167;97.6047904191617
1439;4606;2014;1229;1698;72.3792697290931
1438;4607;2014;139;145;95.8620689655173
1439;4608;2016;1327;1695;78.2890855457227
1438;4609;2016;155;168;92.2619047619048
1440;4610;2010;3409;4227;80.64821386326
1440;4611;2015;3585;4303;83.3139669997676
1440;4612;2021;3646;4302;84.7512784751278
1444;4613;2010;3720;4764;78.0856423173803
1442;4614;2010;6321;8499;74.3734557006707
1443;4615;2010;3720;4764;78.0856423173803
1441;4616;2010;6321;8499;74.3734557006707
1444;4617;2015;4137;4966;83.3064840918244
1442;4618;2015;7479;8988;83.2109479305741
1443;4619;2015;4137;4966;83.3064840918244
1441;4620;2015;7479;8988;83.2109479305741
1444;4621;2018;;;0
1442;4622;2018;;;0
1443;4623;2018;;;0
1441;4624;2018;;;0
1444;4625;2021;2765;5034;54.9264998013508
1442;4626;2021;4580;9020;50.7760532150776
1443;4627;2021;2765;5034;54.9264998013508
1441;4628;2021;4580;9020;50.7760532150776
1445;4629;2009;5623;7157;78.5664384518653
1445;4630;2010;;;0
1445;4631;2016;6575;7391;88.9595453930456
1445;4632;2018;4514;7483;60.3233997060003
1447;4633;2010;34;39;87.1794871794872
1446;4634;2010;1796;2236;80.3220035778175
1447;4635;2015;40;43;93.0232558139535
1446;4636;2015;1916;2480;77.258064516129
1447;4637;2021;38;39;97.4358974358974
1446;4638;2021;1958;2514;77.8838504375497
1449;4639;2010;2350;2386;98.4911986588433
1448;4640;2010;1349;1453;92.842395044735
1448;4641;2015;1342;1453;92.360633172746
1449;4642;2021;;;0
1448;4643;2021;;;0
1450;4644;2010;1140;1363;83.6390315480558
1450;4645;2015;1157;1416;81.7090395480226
1451;4646;2010;6544;7416;88.2416396979504
1451;4647;2015;7132;7460;95.6032171581769
1451;4648;2018;;;0
1452;4649;2010;1238;1294;95.6723338485317
1452;4650;2018;;;0
1479;4651;2013;229;229;100
1454;4652;2013;1216;1343;90.5435591958302
1453;4653;2013;26;27;96.2962962962963
1455;4654;2013;4145;4349;95.3092664980455
1479;4655;2020;;;0
1454;4656;2020;;;0
1453;4657;2020;;10;0
1455;4658;2020;;;0
1479;4659;2021;168;224;75
1454;4660;2021;123;1329;9.25507900677201
1453;4661;2021;;21;0
1455;4662;2021;920;4249;21.6521534478701
1483;4663;2013;5310;6399;82.9817158931083
1462;4664;2013;4096;5287;77.4730470966522
1461;4665;2013;4096;5287;77.4730470966522
1457;4666;2013;2320;2907;79.8073615411077
1474;4667;2013;10380;13983;74.2329972108989
1477;4668;2013;11473;13772;83.3067092651757
1467;4669;2013;9834;10587;92.8875035420799
1476;4670;2013;112;133;84.2105263157895
1456;4671;2013;2320;2907;79.8073615411077
1465;4672;2013;9834;10587;92.8875035420799
1475;4673;2013;112;133;84.2105263157895
1482;4674;2013;5310;6399;82.9817158931083
1469;4675;2013;7440;7497;99.2396958783513
1458;4676;2013;2320;2907;79.8073615411077
1459;4677;2013;2320;2907;79.8073615411077
1473;4678;2013;10380;13983;74.2329972108989
1478;4679;2013;11473;13772;83.3067092651757
1463;4680;2013;4096;5287;77.4730470966522
1472;4681;2013;10380;13983;74.2329972108989
1468;4682;2013;7440;7497;99.2396958783513
1471;4683;2013;7440;7497;99.2396958783513
1470;4684;2013;7440;7497;99.2396958783513
1481;4685;2013;5489;6725;81.6208178438662
1480;4686;2013;5489;6725;81.6208178438662
1464;4687;2013;9834;10587;92.8875035420799
1466;4688;2013;9834;10587;92.8875035420799
1460;4689;2013;4096;5287;77.4730470966522
1483;4690;2020;2455;5725;42.882096069869
1462;4691;2020;628;4432;14.1696750902527
1461;4692;2020;628;4432;14.1696750902527
1457;4693;2020;316;2435;12.9774127310062
1474;4694;2020;642;10238;6.27075600703262
1477;4695;2020;679;9136;7.43213660245184
1467;4696;2020;1834;8880;20.6531531531532
1476;4697;2020;;94;0
1456;4698;2020;316;2435;12.9774127310062
1465;4699;2020;1834;8880;20.6531531531532
1475;4700;2020;;94;0
1482;4701;2020;2455;5725;42.882096069869
1469;4702;2020;999;6249;15.9865578492559
1458;4703;2020;316;2435;12.9774127310062
1459;4704;2020;316;2435;12.9774127310062
1473;4705;2020;642;10238;6.27075600703262
1478;4706;2020;679;9136;7.43213660245184
1463;4707;2020;628;4432;14.1696750902527
1472;4708;2020;642;10238;6.27075600703262
1468;4709;2020;999;6249;15.9865578492559
1471;4710;2020;999;6249;15.9865578492559
1470;4711;2020;999;6249;15.9865578492559
1481;4712;2020;2612;6041;43.2378745240854
1480;4713;2020;2612;6041;43.2378745240854
1464;4714;2020;1834;8880;20.6531531531532
1466;4715;2020;1834;8880;20.6531531531532
1460;4716;2020;628;4432;14.1696750902527
1483;4717;2021;;;0
1462;4718;2021;;;0
1461;4719;2021;;;0
1457;4720;2021;;;0
1474;4721;2021;;;0
1477;4722;2021;;;0
1467;4723;2021;;;0
1476;4724;2021;;;0
1456;4725;2021;;;0
1465;4726;2021;;;0
1475;4727;2021;;;0
1482;4728;2021;;;0
1469;4729;2021;;;0
1458;4730;2021;;;0
1459;4731;2021;;;0
1473;4732;2021;;;0
1478;4733;2021;;;0
1463;4734;2021;;;0
1472;4735;2021;;;0
1468;4736;2021;;;0
1471;4737;2021;;;0
1470;4738;2021;;;0
1481;4739;2021;;;0
1480;4740;2021;;;0
1464;4741;2021;;;0
1466;4742;2021;;;0
1460;4743;2021;;;0
1487;4744;2013;4473;5105;87.6199804113614
1484;4745;2013;9079;9564;94.9289000418235
1486;4746;2013;4473;5105;87.6199804113614
1485;4747;2013;9079;9564;94.9289000418235
1487;4748;2018;;;0
1484;4749;2018;;;0
1486;4750;2018;;;0
1485;4751;2018;;;0
1487;4752;2020;;;0
1484;4753;2020;;;0
1486;4754;2020;;;0
1485;4755;2020;;;0
1488;4756;2013;2778;2807;98.9668685429284
1488;4757;2020;198;1891;10.4706504494976
1506;4758;2013;4768;4772;99.9161777032691
1489;4759;2013;2774;3048;91.010498687664
1498;4760;2013;5232;5274;99.2036405005688
1490;4761;2013;7721;8052;95.8892200695479
1503;4762;2013;4768;4772;99.9161777032691
1501;4763;2013;4768;4772;99.9161777032691
1505;4764;2013;4768;4772;99.9161777032691
1492;4765;2013;5232;5274;99.2036405005688
1500;4766;2013;4768;4772;99.9161777032691
1495;4767;2013;5232;5274;99.2036405005688
1491;4768;2013;5232;5274;99.2036405005688
1497;4769;2013;5232;5274;99.2036405005688
1499;4770;2013;4768;4772;99.9161777032691
1504;4771;2013;4768;4772;99.9161777032691
1493;4772;2013;5232;5274;99.2036405005688
1496;4773;2013;5232;5274;99.2036405005688
1494;4774;2013;5232;5274;99.2036405005688
1502;4775;2013;4768;4772;99.9161777032691
1506;4776;2018;392;4545;8.62486248624863
1489;4777;2018;46;3027;1.5196564255038
1498;4778;2018;309;5048;6.12123613312203
1490;4779;2018;373;7836;4.76008167432363
1503;4780;2018;392;4545;8.62486248624863
1501;4781;2018;392;4545;8.62486248624863
1505;4782;2018;392;4545;8.62486248624863
1492;4783;2018;309;5048;6.12123613312203
1500;4784;2018;392;4545;8.62486248624863
1495;4785;2018;309;5048;6.12123613312203
1491;4786;2018;309;5048;6.12123613312203
1497;4787;2018;309;5048;6.12123613312203
1499;4788;2018;392;4545;8.62486248624863
1504;4789;2018;392;4545;8.62486248624863
1493;4790;2018;309;5048;6.12123613312203
1496;4791;2018;309;5048;6.12123613312203
1494;4792;2018;309;5048;6.12123613312203
1502;4793;2018;392;4545;8.62486248624863
1511;4794;2009;2231;3053;73.0756632820177
1508;4795;2009;164;190;86.3157894736842
1509;4796;2009;164;190;86.3157894736842
1507;4797;2009;5313;5811;91.4300464636035
1510;4798;2009;2231;3053;73.0756632820177
1507;4799;2011;2012;2222;90.5490549054906
1512;4800;2013;782;1011;77.349159248269
1511;4801;2013;2631;3029;86.8603499504787
1508;4802;2013;178;190;93.6842105263158
1509;4803;2013;178;190;93.6842105263158
1507;4804;2013;5697;5814;97.9876160990712
1510;4805;2013;2631;3029;86.8603499504787
1512;4806;2018;272;981;27.7268093781855
1511;4807;2018;679;2969;22.8696530818457
1508;4808;2018;51;189;26.984126984127
1509;4809;2018;51;189;26.984126984127
1507;4810;2018;5763;5809;99.208125322775
1510;4811;2018;679;2969;22.8696530818457
1513;4812;2009;983;1040;94.5192307692308
1513;4813;2011;946;998;94.7895791583166
1513;4814;2018;865;990;87.3737373737374
1513;4815;2019;861;995;86.5326633165829
1514;4816;2011;4457;5014;88.8911049062625
1514;4817;2019;2860;5027;56.8927789934354
1516;4818;2011;2145;2425;88.4536082474227
1515;4819;2011;;3;0
1516;4820;2018;209;2283;9.15462111257118
1515;4821;2018;;3;0
1519;4822;2011;136;1134;11.9929453262787
1518;4823;2011;2845;3042;93.5239973701512
1517;4824;2011;2636;2782;94.7519769949676
1519;4825;2013;338;1165;29.0128755364807
1518;4826;2013;2997;3050;98.2622950819672
1517;4827;2013;2713;2781;97.5548363897879
1519;4828;2018;600;1164;51.5463917525773
1518;4829;2018;2931;3023;96.9566655640093
1517;4830;2018;868;2356;36.8421052631579
1530;4831;2013;9327;10192;91.5129513343799
1523;4832;2013;3758;7975;47.1222570532915
1529;4833;2013;9327;10192;91.5129513343799
1525;4834;2013;3758;7975;47.1222570532915
1527;4835;2013;3289;3385;97.1639586410635
1528;4836;2013;3289;3385;97.1639586410635
1524;4837;2013;3758;7975;47.1222570532915
1520;4838;2013;89;89;100
1526;4839;2013;3289;3385;97.1639586410635
1521;4840;2013;89;89;100
1522;4841;2013;3758;7975;47.1222570532915
1530;4842;2016;8855;10037;88.2235727807114
1523;4843;2016;2521;7816;32.2543500511771
1529;4844;2016;8855;10037;88.2235727807114
1525;4845;2016;2521;7816;32.2543500511771
1527;4846;2016;3217;3356;95.8581644815256
1528;4847;2016;3217;3356;95.8581644815256
1524;4848;2016;2521;7816;32.2543500511771
1520;4849;2016;89;89;100
1526;4850;2016;3217;3356;95.8581644815256
1521;4851;2016;89;89;100
1522;4852;2016;2521;7816;32.2543500511771
1530;4853;2021;;;0
1523;4854;2021;;;0
1529;4855;2021;;;0
1525;4856;2021;;;0
1527;4857;2021;;;0
1528;4858;2021;;;0
1524;4859;2021;;;0
1520;4860;2021;;;0
1526;4861;2021;;;0
1521;4862;2021;;;0
1522;4863;2021;;;0
1532;4864;2011;1112;1209;91.9768403639371
1531;4865;2011;2139;2482;86.1804995970991
1532;4866;2016;1171;1206;97.0978441127695
1531;4867;2016;2303;2475;93.0505050505051
1532;4868;2021;;;0
1531;4869;2021;;;0
1551;4870;2011;1844;3306;55.7773744706594
1550;4871;2011;1844;3306;55.7773744706594
1533;4872;2011;851;1508;56.4323607427056
1534;4873;2011;851;1508;56.4323607427056
1551;4874;2013;2430;3360;72.3214285714286
1550;4875;2013;2430;3360;72.3214285714286
1533;4876;2013;1036;1518;68.2476943346509
1534;4877;2013;1036;1518;68.2476943346509
1551;4878;2018;;;0
1550;4879;2018;;;0
1533;4880;2018;;;0
1534;4881;2018;;;0
1538;4886;2011;18522;20622;89.816700610998
1537;4887;2011;18522;20622;89.816700610998
1535;4888;2011;5514;6146;89.7168890335177
1536;4889;2011;5514;6146;89.7168890335177
1538;4890;2013;19847;20660;96.0648596321394
1537;4891;2013;19847;20660;96.0648596321394
1535;4892;2013;5864;6139;95.5204430689037
1536;4893;2013;5864;6139;95.5204430689037
1538;4894;2018;;;0
1537;4895;2018;;;0
1535;4896;2018;;;0
1536;4897;2018;;;0
1540;4898;2016;1557;1759;88.5162023877203
1539;4899;2016;8979;9439;95.1266023943214
1540;4900;2021;;;0
1539;4901;2021;;;0
1541;4902;2013;420;3023;13.8934832947403
1541;4903;2016;356;2965;12.0067453625632
1541;4904;2018;;;0
1541;4905;2020;;;0
1541;4906;2021;;;0
1549;4907;2011;2161;2610;82.7969348659004
1546;4908;2011;9352;11063;84.5340323601193
1547;4909;2011;9182;11672;78.6668951336532
1548;4910;2011;5959;6954;85.6916882369859
1544;4911;2011;2187;2680;81.6044776119403
1543;4912;2011;263;278;94.6043165467626
1542;4913;2011;263;278;94.6043165467626
1545;4914;2011;9352;11063;84.5340323601193
1549;4915;2018;374;2406;15.544472152951
1546;4916;2018;1001;10851;9.2249562252327
1547;4917;2018;3699;11458;32.2831209635189
1548;4918;2018;1284;6581;19.5107126576508
1544;4919;2018;1158;2595;44.6242774566474
1543;4920;2018;16;275;5.81818181818182
1542;4921;2018;16;275;5.81818181818182
1545;4922;2018;1001;10851;9.2249562252327
1554;4923;2009;2279;3937;57.8867157734315
1552;4924;2009;3214;4342;74.0211883924459
1554;4925;2018;2190;3999;54.7636909227307
1552;4926;2018;236;4252;5.55032925682032
1596;4927;2009;510;533;95.6848030018762
1594;4928;2009;332;341;97.3607038123167
1592;4929;2009;1708;1962;87.0540265035678
1593;4930;2009;1708;1962;87.0540265035678
1595;4931;2009;332;341;97.3607038123167
1553;4932;2009;6415;8537;75.1434930303385
1596;4933;2018;39;514;7.5875486381323
1594;4934;2018;124;327;37.9204892966361
1592;4935;2018;299;1890;15.8201058201058
1593;4936;2018;299;1890;15.8201058201058
1595;4937;2018;124;327;37.9204892966361
1553;4938;2018;875;8521;10.268747799554
1555;4939;2009;3958;5695;69.4995610184372
1555;4940;2018;2674;5963;44.8431997316787
1559;4941;2009;2895;3073;94.2076147087537
1557;4942;2009;2751;2921;94.1800753166724
1556;4943;2009;2751;2921;94.1800753166724
1558;4944;2009;2895;3073;94.2076147087537
1559;4945;2018;384;2813;13.6509065055101
1557;4946;2018;293;2663;11.0026286143447
1556;4947;2018;293;2663;11.0026286143447
1558;4948;2018;384;2813;13.6509065055101
1569;4949;2009;10618;12223;86.8690174261638
