OBJECTID_1;FID_new;max;sum;vuosi
2384777;907;1;750;2012
2384774;906;1;1974;2010
2384774;906;1;1997;2011
2384774;906;1;2113;2012
2384078;905;1;4312;2011
2384078;905;1;3720;2012
2383020;904;1;377;2010
2383020;904;1;949;2012
2383020;904;1;2184;2021
2382920;903;1;2713;2010
2382920;903;1;2731;2012
2382920;903;1;53;2021
2382880;902;1;2195;2010
2382880;902;1;2356;2012
2382880;902;1;61;2021
2382800;901;1;1035;2010
2382800;901;1;1387;2011
2382800;901;1;1837;2012
2382796;900;1;281;2010
2382796;900;1;513;2011
2382796;900;1;908;2012
2380713;899;1;1114;2010
2380713;899;1;2111;2012
2380713;899;;;2021
2380497;898;1;3009;2010
2380497;898;1;3568;2012
2380497;898;;;2021
2380313;897;1;1715;2010
2380313;897;1;1826;2012
2380313;897;;;2021
2380293;896;1;841;2010
2380293;896;1;842;2012
2380293;896;1;85;2021
2377804;895;1;807;2009
2377804;895;1;681;2010
2377804;895;1;174;2016
2376474;894;1;3504;2010
2376474;894;1;4352;2012
2376474;894;1;3071;2016
2376474;894;;;2019
2376474;894;;;2021
2376467;893;1;1578;2010
2376467;893;1;1904;2012
2376467;893;1;2384;2016
2376467;893;;;2019
2376467;893;;;2021
2375340;892;1;1212;2009
2375340;892;1;1178;2010
2375340;892;1;1311;2016
2375339;891;1;1212;2009
2375339;891;1;1178;2010
2375339;891;1;1311;2016
2375112;890;1;2551;2009
2375112;890;1;724;2016
2374908;889;1;160;2010
2374908;889;1;243;2012
2374908;889;1;243;2016
2374908;889;1;71;2021
2374781;888;1;1740;2010
2374781;888;1;2347;2016
2374781;888;;;2021
2374087;887;1;3973;2009
2374087;887;1;4110;2016
2372275;886;1;9216;2010
2372275;886;1;9016;2016
2372187;885;1;2093;2010
2372187;885;1;2189;2016
2372131;884;1;306;2010
2372131;884;1;122;2016
2370693;883;1;2795;2010
2370693;883;;;2014
2370693;883;1;2931;2016
2370646;882;1;3130;2010
2370646;882;;;2014
2370646;882;1;3425;2016
2369143;881;1;379;2010
2369143;881;1;625;2014
2369143;881;1;596;2021
2368912;880;1;1508;2010
2368912;880;;;2014
2368912;880;1;567;2016
2368912;880;;;2021
2368757;879;1;1;2010
2368757;879;1;12;2014
2368757;879;1;12;2021
2368756;878;1;139;2010
2368756;878;1;159;2014
2368756;878;1;185;2021
2368755;877;1;456;2010
2368755;877;1;556;2014
2368755;877;1;498;2021
2368750;876;1;306;2010
2368750;876;1;350;2014
2368750;876;1;425;2021
2368411;875;1;959;2010
2368411;875;1;1085;2014
2368411;875;1;851;2021
2360109;874;1;889;2014
2360109;874;1;754;2021
2359826;873;;;2010
2359826;873;1;730;2014
2359826;873;1;245;2018
2359826;873;1;374;2021
2357526;872;1;2020;2009
2357526;872;1;581;2016
2357169;871;1;295;2009
2357169;871;1;304;2014
2357169;871;;;2017
2355918;870;;;2010
2355918;870;;;2016
2355918;870;;;2014
2355917;869;1;1650;2010
2355917;869;1;55;2016
2355917;869;1;145;2014
2355644;868;1;2068;2009
2355644;868;1;2429;2014
2355644;868;;;2017
2355456;867;1;557;2010
2355456;867;1;781;2014
2354808;866;1;1013;2009
2354808;866;1;1111;2014
2354808;866;;;2017
2354772;865;1;1456;2009
2354772;865;1;1694;2014
2354772;865;;;2017
2354169;864;1;2319;2010
2354169;864;1;1359;2014
2354101;863;1;1722;2010
2354101;863;1;2225;2014
2354059;862;1;1;2010
2354059;862;1;1;2014
2354058;861;1;29;2010
2354058;861;1;40;2014
2353694;860;1;4419;2010
2353694;860;1;3977;2014
2353691;859;1;129;2010
2353691;859;1;128;2014
2346664;858;1;499;2014
2346664;858;1;12;2021
2345396;857;1;6181;2010
2345396;857;1;744;2016
2343429;856;1;491;2010
2343429;856;1;434;2014
2343429;856;1;790;2021
2343427;855;1;890;2010
2343427;855;1;755;2014
2343427;855;1;284;2021
2343353;854;;;2010
2343353;854;1;3;2014
2343353;854;1;3;2021
2340835;853;1;47;2014
2340835;853;1;92;2018
2340835;853;1;130;2021
2337637;852;1;3129;2009
2337637;852;1;3129;2017
2336261;851;1;4747;2009
2336261;851;1;4987;2016
2336260;850;1;2916;2009
2336260;850;1;4949;2016
2335424;849;1;3592;2010
2335424;849;1;3888;2012
2335424;849;1;4171;2016
2335424;849;1;169;2018
2335424;849;1;383;2021
2335423;848;1;3515;2010
2335423;848;1;3816;2012
2335423;848;1;4059;2016
2335423;848;1;180;2018
2335423;848;1;372;2021
2335367;847;1;8426;2010
2335367;847;1;9742;2012
2335367;847;1;2701;2016
2335367;847;1;2339;2018
2335367;847;1;3411;2021
2335359;846;1;2562;2010
2335359;846;1;3016;2012
2335359;846;1;843;2016
2335359;846;1;683;2018
2335359;846;1;976;2021
2335319;845;1;1715;2010
2335319;845;1;2151;2012
2335319;845;1;764;2016
2335319;845;1;689;2018
2335319;845;1;745;2021
2335316;844;1;399;2010
2335316;844;1;527;2012
2335316;844;1;156;2016
2335316;844;1;125;2018
2335316;844;1;147;2021
2334925;843;1;1234;2009
2334925;843;1;1105;2010
2334925;843;1;1475;2012
2334925;843;1;1385;2014
2334925;843;1;1566;2016
2334925;843;1;1554;2018
2334925;843;1;1555;2021
2334924;842;1;915;2009
2334924;842;1;861;2010
2334924;842;;;2012
2334924;842;1;1082;2014
2334924;842;1;1314;2016
2334924;842;1;876;2018
2334924;842;1;910;2021
2334811;841;1;114;2010
2334811;841;1;152;2012
2334811;841;1;203;2016
2334811;841;1;155;2021
2333863;840;1;33;2009
2333863;840;1;33;2014
2333863;840;;;2016
2333863;840;;;2021
2333862;839;1;635;2009
2333862;839;1;662;2014
2333862;839;1;43;2016
2333862;839;1;757;2021
2333859;838;1;39;2009
2333859;838;1;45;2014
2333859;838;;;2016
2333859;838;1;53;2021
2330877;837;1;2389;2009
2330877;837;1;2481;2014
2330877;837;1;3090;2016
2330877;837;1;2342;2021
2327886;836;1;208;2010
2327886;836;1;274;2016
2327886;836;;;2021
2327777;835;1;2565;2009
2327777;835;1;1036;2016
2327013;834;1;2545;2009
2327013;834;1;552;2016
2326742;833;1;388;2009
2326742;833;1;497;2016
2325388;832;1;1568;2009
2325388;832;;;2016
2325385;831;1;40;2009
2325385;831;1;24;2016
2325335;830;1;13;2009
2325335;830;1;8;2016
2325084;829;1;1350;2009
2325084;829;1;1641;2016
2324930;828;1;638;2009
2324930;828;1;131;2016
2324926;827;1;687;2009
2324926;827;1;132;2016
2324849;826;1;1293;2009
2324849;826;1;488;2016
2324848;825;1;15;2009
2324848;825;;;2016
2324767;824;1;1413;2009
2324767;824;1;1348;2016
2321719;823;1;1886;2009
2321719;823;1;613;2014
2321719;823;1;645;2018
2321719;823;1;705;2021
2321716;822;1;2257;2009
2321716;822;1;596;2014
2321716;822;1;658;2018
2321716;822;1;687;2021
2317446;821;1;511;2010
2317446;821;1;620;2016
2317446;821;1;609;2019
2317407;820;1;2245;2010
2317407;820;1;2410;2016
2317407;820;1;2317;2019
2317406;819;1;30;2010
2317406;819;1;30;2016
2317406;819;1;30;2019
2315640;818;1;994;2009
2315640;818;1;1080;2016
2315639;817;1;1075;2009
2315639;817;1;1159;2016
2312400;816;1;536;2010
2312400;816;1;839;2016
2312399;815;1;536;2010
2312399;815;1;839;2016
2312352;814;1;967;2010
2312352;814;1;127;2016
2312347;813;1;1572;2010
2312347;813;1;1319;2016
2311363;812;1;1565;2010
2311363;812;1;1794;2016
2308413;811;1;525;2010
2308413;811;1;896;2012
2308413;811;1;1078;2021
2308261;810;1;3040;2010
2308261;810;1;3249;2012
2308261;810;1;606;2021
2307640;809;1;23;2009
2307640;809;;;2010
2307640;809;1;2;2014
2307640;809;;;2021
2306346;808;1;6590;2010
2306346;808;1;7181;2012
2306346;808;1;6336;2013
2306346;808;1;1142;2021
2305873;807;1;1620;2010
2305873;807;1;1692;2012
2305873;807;1;471;2021
2305809;806;1;164;2010
2305809;806;1;170;2012
2305809;806;1;108;2021
2304712;805;1;2210;2010
2304712;805;1;2710;2012
2304712;805;1;128;2021
2298182;804;1;5321;2010
2298182;804;1;2281;2016
2298138;803;1;4421;2010
2298138;803;1;2031;2016
2286388;802;1;132;2009
2286388;802;1;168;2010
2286388;802;1;154;2014
2286387;801;1;1003;2009
2286387;801;1;1104;2010
2286387;801;1;1085;2014
2286354;800;1;1249;2009
2286354;800;1;1475;2010
2286354;800;1;1713;2014
2286352;799;1;1507;2009
2286352;799;1;1669;2010
2286352;799;1;1754;2014
2285783;798;;;2010
2285783;798;;;2012
2285783;798;;;2014
2285726;797;1;2337;2010
2285726;797;1;2040;2012
2285726;797;1;2460;2014
2285669;796;1;1260;2010
2285669;796;1;1241;2012
2285669;796;1;11;2014
2285653;795;1;2824;2010
2285653;795;1;2297;2012
2285653;795;1;2872;2014
2283955;794;1;486;2008
2283955;794;1;549;2014
2283955;794;;;2021
2283950;793;1;938;2008
2283950;793;1;1029;2014
2283950;793;;;2021
2282949;792;1;1622;2008
2282949;792;1;1717;2010
2282949;792;1;1689;2014
2282931;791;1;12;2008
2282931;791;1;1;2010
2282931;791;1;6;2014
2282930;790;1;12;2008
2282930;790;1;1;2010
2282930;790;1;6;2014
2282926;789;1;1622;2008
2282926;789;1;1717;2010
2282926;789;1;1689;2014
2282591;788;1;2165;2010
2282591;788;1;1894;2012
2282591;788;1;2142;2014
2281173;787;1;715;2010
2281173;787;1;476;2012
2281173;787;1;737;2014
2281170;786;1;76;2010
2281170;786;1;33;2012
2281170;786;1;76;2014
2280591;785;1;2262;2008
2280591;785;1;2467;2014
2280591;785;;;2021
2280589;784;1;2195;2008
2280589;784;1;2436;2014
2280589;784;;;2021
2279778;783;1;2050;2010
2279778;783;1;1845;2012
2279778;783;1;2163;2014
2279723;782;1;850;2010
2279723;782;1;778;2012
2279723;782;1;868;2014
2279473;781;1;2423;2010
2279473;781;1;2305;2012
2279473;781;1;2389;2014
2278881;780;1;3402;2010
2278881;780;1;2714;2012
2278881;780;1;3260;2014
2278806;779;1;804;2010
2278806;779;1;655;2012
2278806;779;1;724;2014
2277953;778;1;1845;2010
2277953;778;1;1651;2012
2277953;778;1;1842;2014
2275555;777;1;1239;2008
2275555;777;1;1250;2010
2275555;777;1;1250;2014
2275369;776;1;11032;2008
2275369;776;1;10902;2010
2275369;776;1;10133;2014
2275065;775;1;718;2008
2275065;775;1;946;2014
2275065;775;;;2021
2272475;774;1;97;2010
2272475;774;1;57;2012
2272475;774;1;97;2015
2272475;774;1;97;2017
2272475;774;;;2018
2272475;774;1;51;2020
2272471;773;1;1514;2010
2272471;773;1;596;2012
2272471;773;1;1598;2015
2272471;773;1;1593;2017
2272471;773;;;2018
2272471;773;1;135;2020
2271479;772;1;847;2010
2271479;772;1;720;2012
2271479;772;1;119;2021
2271356;771;1;103;2010
2271356;771;1;69;2012
2271356;771;1;76;2021
2270120;770;1;1797;2010
2270120;770;1;1363;2012
2270120;770;;;2015
2270120;770;;;2017
2270120;770;1;252;2021
2270116;769;1;1608;2010
2270116;769;1;1247;2012
2270116;769;;;2015
2270116;769;;;2017
2270116;769;1;98;2021
2268894;768;1;2106;2010
2268894;768;1;1455;2012
2268894;768;;;2015
2268894;768;1;2131;2017
2268894;768;1;2075;2018
2268894;768;;;2020
2268894;768;1;2122;2021
2268883;767;1;1556;2010
2268883;767;1;1134;2012
2268883;767;;;2015
2268883;767;1;1362;2017
2268883;767;1;1318;2018
2268883;767;;;2020
2268883;767;1;1350;2021
2268881;766;1;2993;2010
2268881;766;1;2340;2012
2268881;766;;;2015
2268881;766;1;1068;2017
2268881;766;1;1054;2018
2268881;766;;;2020
2268881;766;1;1082;2021
2268308;765;1;7206;2010
2268308;765;1;4954;2012
2268308;765;;;2015
2268308;765;1;6361;2017
2268308;765;1;6213;2018
2268308;765;;;2020
2268308;765;1;6275;2021
2268235;764;1;3921;2010
2268235;764;1;3002;2012
2268235;764;;;2017
2268235;764;1;1016;2021
2268234;763;1;2481;2010
2268234;763;1;2140;2012
2268234;763;;;2017
2268234;763;1;567;2021
2268232;762;1;3100;2010
2268232;762;1;1361;2012
2268232;762;;;2017
2268232;762;1;827;2021
2266945;761;1;4175;2010
2266945;761;1;3736;2012
2266945;761;;;2017
2266945;761;1;523;2021
2266833;760;1;1247;2010
2266833;760;1;676;2012
2266833;760;1;1264;2015
2266833;760;1;1266;2017
2266833;760;1;1236;2018
2266833;760;1;1249;2020
2266833;760;;;2021
2266832;759;1;587;2010
2266832;759;1;157;2012
2266832;759;1;592;2015
2266832;759;1;589;2017
2266832;759;1;600;2018
2266832;759;1;591;2020
2266832;759;;;2021
2266044;758;1;1539;2010
2266044;758;1;910;2012
2266044;758;;;2015
2266044;758;1;1589;2017
2266044;758;1;785;2018
2266044;758;1;859;2020
2264999;757;1;1524;2010
2264999;757;1;1012;2012
2264999;757;1;8;2017
2264999;757;1;9;2018
2264999;757;1;4;2020
2264998;756;1;1544;2010
2264998;756;1;1026;2012
2264998;756;1;8;2017
2264998;756;1;9;2018
2264998;756;1;4;2020
2264984;755;1;2742;2010
2264984;755;1;2261;2012
2264984;755;;;2015
2264984;755;1;2854;2017
2264984;755;1;2784;2018
2264984;755;1;2835;2020
2261508;754;1;1020;2008
2261508;754;1;1039;2010
2261508;754;;;2014
2261508;754;;;2015
2261508;754;1;157;2021
2261016;753;1;99;2010
2261016;753;1;98;2012
2261016;753;1;98;2014
2261015;752;1;1495;2010
2261015;752;1;1393;2012
2261015;752;1;1511;2014
2259419;751;1;6669;2010
2259419;751;1;6107;2012
2259419;751;1;6655;2014
2259401;750;1;2577;2010
2259401;750;1;2449;2012
2259401;750;1;2581;2014
2259316;749;1;940;2010
2259316;749;1;913;2012
2259316;749;1;948;2014
2257068;748;1;2659;2010
2257068;748;1;1862;2012
2257068;748;1;2580;2014
2256903;747;1;3657;2010
2256903;747;1;3168;2012
2256903;747;1;3932;2014
2256903;747;1;370;2016
2238027;746;1;1776;2012
2238027;746;1;1945;2016
2238027;746;;;2020
2238025;745;1;2227;2012
2238025;745;1;1943;2016
2238025;745;;;2020
2238022;744;1;1932;2012
2238022;744;1;1201;2016
2238022;744;;;2020
2236025;743;1;3153;2012
2236025;743;1;2671;2013
2236025;743;1;1908;2016
2236025;743;;;2018
2231557;742;1;687;2012
2231557;742;1;939;2016
2230884;741;1;1512;2012
2230884;741;1;1589;2016
2230884;741;;;2018
2228872;740;1;2421;2012
2228872;740;;;2015
2228872;740;1;2747;2016
2228872;740;1;2750;2018
2224968;739;1;1062;2012
2224968;739;1;1236;2015
2224968;739;1;738;2018
2223100;738;1;5372;2012
2223100;738;1;5518;2015
2223100;738;1;80;2018
2223098;737;1;614;2012
2223098;737;1;643;2015
2223098;737;;;2018
2223097;736;1;951;2012
2223097;736;1;1022;2015
2223097;736;1;44;2018
2219395;735;1;1416;2012
2219395;735;1;2131;2015
2219395;735;1;542;2018
2217979;734;1;6449;2012
2217979;734;1;6957;2015
2217979;734;1;3178;2018
2217938;733;1;5418;2012
2217938;733;1;5489;2015
2217938;733;1;5666;2018
2217937;732;1;423;2012
2217937;732;1;407;2015
2217937;732;1;431;2018
2215493;731;1;4339;2012
2215493;731;1;4826;2015
2215493;731;1;5003;2018
2212404;730;1;1524;2012
2212404;730;1;1690;2015
2212404;730;1;539;2018
2212400;729;1;441;2012
2212400;729;1;456;2015
2212400;729;1;9;2018
2204037;728;1;951;2012
2204037;728;1;1117;2014
2204037;728;;;2017
2204037;728;;;2021
2204028;727;1;3055;2012
2204028;727;1;3556;2014
2204028;727;;;2017
2204028;727;;;2021
2202542;726;1;398;2012
2202542;726;1;584;2014
2200225;725;1;5038;2012
2200225;725;1;5394;2014
2200225;725;;;2017
2200224;724;1;5532;2012
2200224;724;1;5954;2014
2200224;724;;;2017
2196327;723;1;2455;2012
2196327;723;1;2678;2014
2192956;722;1;2299;2012
2192956;722;1;3013;2014
2192955;721;1;4713;2012
2192955;721;1;5732;2014
2192951;720;1;162;2012
2192951;720;1;178;2014
2189740;719;1;1058;2012
2189740;719;1;386;2017
2189740;719;1;353;2018
2189740;719;1;400;2020
2189739;718;1;185;2012
2189739;718;1;17;2017
2189739;718;1;13;2018
2189739;718;1;15;2020
2189738;717;1;265;2012
2189738;717;1;2;2017
2189738;717;;;2018
2189738;717;;;2020
2183962;716;;;2012
2183962;716;1;5994;2017
2183962;716;1;5651;2018
2183962;716;;;2020
2183962;716;;;2021
2182979;715;1;378;2012
2182979;715;1;395;2017
2182979;715;;;2020
2181940;714;1;61;2014
2181940;714;1;125;2017
2181940;714;1;112;2018
2181940;714;;;2020
2181775;713;1;944;2014
2181775;713;1;978;2017
2181775;713;1;293;2018
2180524;712;1;2574;2012
2180524;712;1;2530;2014
2180524;712;1;2548;2017
2180524;712;1;1718;2018
2179158;711;1;1452;2014
2179158;711;1;159;2017
2179158;711;1;174;2018
2178443;710;1;2574;2012
2178443;710;1;2530;2014
2178443;710;1;2548;2017
2178443;710;1;1718;2018
2167339;709;1;1555;2012
2167339;709;1;1589;2015
2157868;708;1;611;2012
2157868;708;1;678;2015
2157868;708;;;2018
2157867;707;1;371;2012
2157867;707;1;294;2015
2157867;707;;;2018
2157865;706;1;833;2012
2157865;706;1;866;2015
2157865;706;1;933;2018
2157860;705;1;2440;2012
2157860;705;1;1571;2015
2157860;705;1;47;2018
2147237;704;1;1552;2010
2147237;704;1;1078;2012
2147237;704;1;1088;2017
2147237;704;1;802;2018
2147237;704;1;939;2020
2146767;703;1;2648;2010
2146767;703;1;1835;2012
2146767;703;1;445;2017
2146767;703;1;424;2018
2146767;703;1;607;2020
2146767;703;1;697;2021
2146616;702;1;4443;2010
2146616;702;1;3931;2012
2146616;702;1;374;2017
2146616;702;1;409;2018
2146616;702;1;701;2020
2146616;702;1;866;2021
2146069;701;1;1322;2010
2146069;701;1;1031;2012
2146069;701;1;1319;2017
2146069;701;1;92;2018
2146069;701;1;90;2020
2146069;701;1;81;2021
2146066;700;1;3750;2010
2146066;700;1;2748;2012
2146066;700;1;3563;2017
2146066;700;1;1086;2018
2146066;700;1;1344;2020
2146066;700;1;1254;2021
2145423;699;1;4539;2010
2145423;699;1;2840;2012
2145423;699;;;2014
2145423;699;;;2017
2145423;699;1;971;2021
2142221;698;1;2966;2012
2142221;698;1;3068;2017
2142221;698;1;3022;2020
2137544;697;1;2328;2012
2137544;697;1;156;2019
2137544;697;1;2150;2014
2137536;696;1;1661;2012
2137536;696;1;197;2019
2137536;696;1;1450;2014
2136870;695;1;2372;2012
2136870;695;1;466;2019
2126051;694;1;1607;2015
2052047;693;1;2426;2008
2052047;693;1;2504;2012
2052047;693;1;740;2019
2052047;693;1;1040;2020
2051150;692;1;4526;2012
2051150;692;1;3922;2019
2019767;691;1;457;2008
2019767;691;1;476;2013
2019767;691;;;2017
2019767;691;1;15;2019
2019765;690;1;1094;2008
2019765;690;1;1522;2013
2019765;690;;;2017
2019765;690;1;777;2019
1977676;689;1;84;2012
1977676;689;1;442;2015
1977675;688;1;286;2012
1977675;688;1;1426;2015
1977025;687;1;1680;2012
1977025;687;1;3268;2015
1970108;686;1;1068;2013
1970057;685;1;84;2013
1969894;684;1;76;2013
1969409;683;1;470;2013
1969406;682;1;482;2013
1966229;681;1;1263;2013
1964269;680;1;7613;2015
1964269;680;1;8652;2016
1890645;679;1;323;2012
1890645;679;1;392;2020
1850931;678;1;1237;2011
1850931;678;1;1353;2016
1814858;677;;;2015
1814858;677;1;1478;2017
1814858;677;1;1438;2020
1814858;677;;;2021
1814845;676;;;2015
1814845;676;1;2177;2017
1814845;676;1;2099;2020
1814845;676;;;2021
1792788;675;1;243;2013
1792788;675;;;2017
1786778;674;;;2012
1786778;674;1;1472;2017
1786778;674;;;2020
1786778;674;;;2021
1724932;673;1;1697;2015
1724932;673;1;1535;2020
1717373;672;1;768;2015
1717373;672;1;778;2020
1677630;671;1;200;2013
1676461;670;1;404;2012
1676461;670;1;516;2015
1671796;669;1;1618;2012
1671796;669;1;7776;2015
1669537;668;1;1218;2013
1669535;667;1;410;2013
1668570;666;1;548;2013
1668564;665;1;1676;2013
1668563;664;1;1002;2013
1664101;663;1;402;2015
1664101;663;1;409;2016
1664096;662;1;2363;2015
1664096;662;1;2381;2016
1664091;661;1;13905;2015
1664091;661;1;14487;2016
1663685;660;1;190;2013
1656826;659;1;306;2013
1656826;659;1;526;2021
1656822;658;1;6;2013
1656822;658;1;20;2021
1656821;657;1;6;2013
1656821;657;1;20;2021
1656819;656;1;44;2013
1656819;656;1;190;2021
1656818;655;1;42;2013
1656818;655;1;184;2021
1656784;654;1;245;2013
1656784;654;1;334;2021
1656249;653;1;5;2013
1656249;653;;;2021
1656160;652;1;223;2013
1656160;652;1;433;2021
1650508;651;1;436;2013
1649114;650;1;1085;2013
1645633;649;1;216;2013
1645477;648;1;110;2013
1644604;647;1;1002;2013
1644494;646;1;548;2013
1643676;645;1;52;2013
1643675;644;1;935;2013
1643673;643;1;178;2013
1643650;642;1;23;2013
1637409;641;1;321;2013
1635937;640;1;880;2015
1635937;640;1;289;2014
1635936;639;1;273;2014
1635936;639;1;77;2015
1635935;638;1;493;2014
1635935;638;1;1686;2015
1624750;637;1;8144;2015
1624750;637;1;3321;2016
1624749;636;1;1158;2015
1624749;636;1;401;2016
1621448;635;1;2906;2010
1621448;635;1;3264;2016
1621448;635;1;1466;2020
1619993;634;1;1690;2016
1614998;633;1;5236;2016
1614829;632;1;717;2016
1600282;631;1;8679;2015
1600282;631;1;8898;2016
1600282;631;;;2020
1589252;630;1;2065;2010
1589252;630;1;1902;2012
1589252;630;1;2027;2013
1589252;630;1;333;2017
1589252;630;1;184;2020
1589252;630;;;2021
1589236;629;1;10133;2010
1589236;629;1;8855;2012
1589236;629;1;9417;2013
1589236;629;1;9938;2017
1589236;629;1;281;2020
1589236;629;;;2021
1589152;628;;;2009
1589152;628;1;6769;2012
1589152;628;1;6625;2013
1589152;628;1;1678;2017
1589152;628;;;2020
1589152;628;1;1110;2021
1589137;627;1;1627;2012
1589137;627;1;1629;2013
1589137;627;1;919;2017
1589137;627;;;2020
1589137;627;1;834;2021
1586517;626;1;1207;2009
1586517;626;1;1085;2012
1586517;626;1;1141;2013
1586517;626;1;315;2017
1586517;626;;;2020
1586517;626;1;189;2021
1582511;625;;;2010
1582511;625;1;1616;2012
1582511;625;1;1743;2013
1582511;625;;;2021
1582174;624;1;3853;2010
1582174;624;1;3739;2012
1582174;624;1;3741;2013
1582174;624;1;10;2020
1582174;624;;;2021
1582047;623;1;1793;2010
1582047;623;1;1441;2012
1582047;623;1;1617;2013
1582047;623;1;407;2020
1582047;623;;;2021
1581420;622;1;1229;2010
1581420;622;1;1161;2012
1581420;622;1;1219;2013
1581420;622;1;290;2020
1581420;622;;;2021
1580497;621;1;2264;2010
1580497;621;1;2125;2012
1580497;621;1;2195;2013
1580497;621;1;224;2020
1580497;621;;;2021
1580493;620;1;3930;2010
1580493;620;1;3834;2012
1580493;620;1;3835;2013
1580493;620;1;47;2020
1580493;620;;;2021
1573109;619;1;1294;2009
1573109;619;1;412;2013
1573109;619;;;2021
1570829;618;1;2482;2009
1570829;618;1;673;2018
1570829;618;1;636;2021
1570789;617;1;1161;2009
1570789;617;1;247;2018
1570789;617;1;262;2021
1570050;616;1;228;2009
1570050;616;1;55;2018
1570050;616;1;38;2021
1570049;615;1;228;2009
1570049;615;1;55;2018
1570049;615;1;38;2021
1570045;614;1;1127;2009
1570045;614;1;422;2018
1570045;614;1;418;2021
1570043;613;1;1132;2009
1570043;613;1;314;2018
1570043;613;1;286;2021
1570042;612;1;1140;2009
1570042;612;1;437;2018
1570042;612;1;428;2021
1565191;611;1;2565;2009
1565191;611;;;2010
1565191;611;1;377;2018
1565191;611;1;233;2021
1557675;610;1;90;2009
1557675;610;1;90;2013
1557675;610;1;3;2021
1557325;609;1;925;2009
1557325;609;1;993;2013
1557325;609;1;294;2021
1557324;608;1;528;2009
1557324;608;1;550;2013
1557324;608;1;16;2021
1552964;607;1;126;2009
1552964;607;1;284;2013
1552964;607;1;1;2021
1552223;606;1;1547;2009
1552223;606;1;1576;2013
1552223;606;1;761;2021
1548994;605;;;2010
1548994;605;1;1033;2012
1548994;605;1;1137;2013
1548994;605;;;2020
1548994;605;1;388;2021
1548053;604;1;2619;2009
1548053;604;1;2710;2013
1548053;604;1;1100;2021
1546970;603;1;1528;2009
1546970;603;1;1808;2013
1546970;603;1;848;2021
1544962;602;1;2714;2009
1544962;602;1;2749;2013
1544962;602;1;395;2021
1544959;601;;;2009
1544959;601;1;1;2013
1544959;601;;;2021
1544893;600;1;143;2009
1544893;600;1;157;2013
1544893;600;;;2021
1544724;599;1;144;2009
1544724;599;1;146;2013
1544724;599;1;92;2021
1544481;598;1;539;2009
1544481;598;1;472;2012
1544481;598;1;41;2013
1544481;598;1;110;2021
1544401;597;1;1971;2009
1544401;597;1;1900;2012
1544401;597;1;342;2013
1544401;597;1;550;2021
1543180;596;1;757;2009
1543180;596;1;780;2013
1543180;596;1;249;2021
1543179;595;1;1043;2009
1543179;595;1;1130;2013
1543179;595;1;591;2021
1535637;594;1;1854;2010
1535637;594;1;1807;2015
1535637;594;1;244;2018
1535632;593;1;2981;2010
1535632;593;1;2855;2015
1535632;593;1;492;2018
1535219;592;1;2988;2010
1535219;592;1;1912;2018
1535219;592;1;1865;2015
1535114;591;1;242;2010
1535114;591;1;82;2018
1535114;591;1;245;2015
1534655;590;;;2012
1534655;590;1;872;2013
1534655;590;;;2018
1534655;590;1;863;2010
1534437;589;1;6328;2010
1534437;589;;;2010
1534437;589;1;6525;2013
1534437;589;;;2018
1534357;588;1;7324;2010
1534357;588;1;85;2010
1534357;588;1;7615;2013
1534357;588;;;2018
1534329;587;1;2413;2010
1534329;587;;;2012
1534329;587;1;2418;2013
1534329;587;;;2018
1534329;587;;;2010
1534321;586;1;96;2010
1534321;586;;;2012
1534321;586;1;96;2013
1534321;586;;;2018
1533646;585;1;3110;2010
1533646;585;1;923;2018
1533633;584;1;1531;2010
1533633;584;1;511;2018
1533240;583;1;1544;2010
1533240;583;;;2015
1533240;583;1;171;2018
1533219;582;1;1303;2010
1533219;582;;;2015
1533219;582;1;683;2018
1533123;581;1;1075;2010
1533123;581;;;2015
1533123;581;1;736;2018
1528100;580;1;1464;2010
1528100;580;1;1431;2012
1528100;580;1;1576;2013
1528100;580;;;2021
1528098;579;1;494;2010
1528098;579;1;440;2012
1528098;579;1;509;2013
1528098;579;;;2021
1528091;578;1;1399;2010
1528091;578;1;1434;2012
1528091;578;1;1515;2013
1528091;578;;;2021
1527920;577;1;4250;2010
1527920;577;1;4139;2012
1527920;577;1;4230;2013
1527920;577;;;2021
1526353;576;1;978;2010
1526353;576;;;2010
1526353;576;1;825;2013
1526353;576;;;2018
1525981;575;;;2012
1525981;575;1;1376;2013
1525981;575;;;2018
1525981;575;1;1263;2010
1525923;574;;;2012
1525923;574;1;13743;2013
1525923;574;;;2018
1525923;574;1;12183;2010
1525471;573;1;1742;2010
1525471;573;1;1557;2012
1525471;573;;;2018
1525436;572;1;73;2012
1525436;572;1;73;2013
1525436;572;;;2018
1525436;572;1;70;2010
1524729;571;;;2012
1524729;571;1;1180;2013
1524729;571;;;2018
1524729;571;1;1086;2010
1524724;570;;;2012
1524724;570;1;4201;2013
1524724;570;;;2018
1524724;570;1;4110;2010
1524549;569;1;2105;2010
1524549;569;;;2012
1524549;569;1;2080;2013
1524549;569;;;2018
1524548;568;1;2105;2010
1524548;568;;;2012
1524548;568;1;2080;2013
1524548;568;;;2018
1514155;567;1;864;2008
1514155;567;1;483;2018
1514155;567;1;419;2021
1510174;566;1;1911;2009
1510174;566;1;1899;2018
1510174;566;;;2021
1510108;565;1;1191;2009
1510108;565;1;648;2018
1510108;565;1;539;2021
