max;sum;vuosi;ASTA_ID
1;38;2021;934
1;1294;2009;941
1;412;2013;941
;;2021;941
1;3853;2010;950
1;3930;2010;944
1;1793;2010;948
1;1229;2010;947
1;2264;2010;946
1;3853;2010;949
1;3930;2010;943
1;3930;2010;942
1;2264;2010;945
1;3739;2012;950
1;3834;2012;944
1;1441;2012;948
1;1161;2012;947
1;2125;2012;946
1;3739;2012;949
1;3834;2012;943
1;3834;2012;942
1;2125;2012;945
1;3741;2013;950
1;3835;2013;944
1;1617;2013;948
1;1219;2013;947
1;2195;2013;946
1;3741;2013;949
1;3835;2013;943
1;3835;2013;942
1;2195;2013;945
1;10;2020;950
1;47;2020;944
1;407;2020;948
1;290;2020;947
1;224;2020;946
1;10;2020;949
1;47;2020;943
1;47;2020;942
1;224;2020;945
;;2021;950
;;2021;944
;;2021;948
;;2021;947
;;2021;946
;;2021;949
;;2021;943
;;2021;942
;;2021;945
;;2009;954
1;1207;2009;952
1;6769;2012;954
1;1627;2012;953
1;1085;2012;952
1;6625;2013;954
1;1629;2013;953
1;1141;2013;952
1;1678;2017;954
1;919;2017;953
1;315;2017;952
;;2020;954
;;2020;953
;;2020;952
1;1110;2021;954
1;834;2021;953
1;189;2021;952
1;8679;2015;961
1;8898;2016;961
;;2020;961
1;5236;2016;963
1;717;2016;962
1;1690;2016;964
1;2906;2010;965
1;3264;2016;965
1;1466;2020;965
1;8144;2015;969
1;8144;2015;968
1;1158;2015;966
1;1158;2015;967
1;3321;2016;969
1;3321;2016;968
1;401;2016;966
1;401;2016;967
1;273;2014;971
1;493;2014;970
1;880;2015;972
1;1686;2015;970
1;77;2015;971
1;289;2014;972
1;321;2013;973
1;52;2013;979
1;23;2013;974
1;935;2013;976
1;935;2013;977
1;178;2013;975
1;52;2013;978
1;548;2013;1038
1;548;2013;1037
1;548;2013;984
1;548;2013;982
1;1002;2013;1024
1;1002;2013;989
1;1002;2013;1028
1;1002;2013;985
1;1676;2013;1029
1;1676;2013;1030
1;548;2013;983
1;548;2013;981
1;1676;2013;1033
1;548;2013;980
1;1002;2013;988
1;548;2013;1034
1;548;2013;1035
1;548;2013;1036
1;1002;2013;1025
1;1002;2013;1026
1;1676;2013;1031
1;1676;2013;1032
1;1002;2013;986
1;1002;2013;1027
1;1002;2013;987
1;216;2013;991
1;110;2013;990
1;1218;2013;1044
1;410;2013;1040
1;1085;2013;994
1;410;2013;1041
1;1085;2013;993
1;1218;2013;1043
1;1218;2013;1042
1;410;2013;1039
1;1085;2013;992
1;436;2013;995
1;5;2013;999
1;223;2013;997
1;223;2013;996
1;5;2013;998
;;2021;999
1;433;2021;997
1;433;2021;996
;;2021;998
1;306;2013;1015
1;6;2013;1011
1;44;2013;1006
1;245;2013;1000
1;44;2013;1005
1;6;2013;1008
1;6;2013;1010
1;306;2013;1013
1;306;2013;1012
1;306;2013;1014
1;6;2013;1009
1;42;2013;1004
1;44;2013;1007
1;245;2013;1001
1;42;2013;1003
1;42;2013;1002
1;526;2021;1015
1;20;2021;1011
1;190;2021;1006
1;334;2021;1000
1;190;2021;1005
1;20;2021;1008
1;20;2021;1010
1;526;2021;1013
1;526;2021;1012
1;526;2021;1014
1;20;2021;1009
1;184;2021;1004
1;190;2021;1007
1;334;2021;1001
1;184;2021;1003
1;184;2021;1002
1;190;2013;1016
1;7613;2015;1056
1;402;2015;1023
1;13905;2015;1017
1;13905;2015;1019
1;13905;2015;1018
1;2363;2015;1020
1;402;2015;1022
1;2363;2015;1021
1;8652;2016;1056
1;409;2016;1023
1;14487;2016;1017
1;14487;2016;1019
1;14487;2016;1018
1;2381;2016;1020
1;409;2016;1022
1;2381;2016;1021
1;1618;2012;1045
1;7776;2015;1045
1;404;2012;1046
1;516;2015;1046
1;200;2013;1047
1;768;2015;1048
1;778;2020;1048
1;1697;2015;1049
1;1535;2020;1049
;;2012;1050
1;1472;2017;1050
;;2020;1050
;;2021;1050
1;243;2013;1051
;;2017;1051
;;2015;1053
;;2015;1052
1;1478;2017;1053
1;2177;2017;1052
1;1438;2020;1053
1;2099;2020;1052
;;2021;1053
;;2021;1052
1;1237;2011;1054
1;1353;2016;1054
1;323;2012;1055
1;392;2020;1055
1;1263;2013;1057
1;470;2013;1059
1;482;2013;1058
1;84;2013;1061
1;76;2013;1060
1;1068;2013;1062
1;1680;2012;1063
1;3268;2015;1063
1;84;2012;1065
1;286;2012;1064
1;442;2015;1065
1;1426;2015;1064
1;457;2008;1069
1;457;2008;1068
1;1094;2008;1066
1;1094;2008;1067
1;476;2013;1069
1;476;2013;1068
1;1522;2013;1066
1;1522;2013;1067
;;2017;1069
;;2017;1068
;;2017;1066
;;2017;1067
1;15;2019;1069
1;15;2019;1068
1;777;2019;1066
1;777;2019;1067
1;4526;2012;1070
1;3922;2019;1070
1;2426;2008;1071
1;2504;2012;1071
1;740;2019;1071
1;1040;2020;1071
1;1607;2015;1072
1;2328;2012;1075
1;2372;2012;1073
1;1661;2012;1074
1;156;2019;1075
1;466;2019;1073
1;197;2019;1074
1;2150;2014;1075
1;1450;2014;1074
1;2966;2012;1076
1;3068;2017;1076
1;3022;2020;1076
1;4539;2010;1077
1;2840;2012;1077
;;2014;1077
;;2017;1077
1;971;2021;1077
1;2648;2010;1083
1;3750;2010;1078
1;4443;2010;1082
1;3750;2010;1079
1;1322;2010;1081
1;1322;2010;1080
1;1835;2012;1083
1;2748;2012;1078
1;3931;2012;1082
1;2748;2012;1079
1;1031;2012;1081
1;1031;2012;1080
1;445;2017;1083
1;3563;2017;1078
1;374;2017;1082
1;3563;2017;1079
1;1319;2017;1081
1;1319;2017;1080
1;424;2018;1083
1;1086;2018;1078
1;409;2018;1082
1;1086;2018;1079
1;92;2018;1081
1;92;2018;1080
1;607;2020;1083
1;1344;2020;1078
1;701;2020;1082
1;1344;2020;1079
1;90;2020;1081
1;90;2020;1080
1;697;2021;1083
1;1254;2021;1078
1;866;2021;1082
1;1254;2021;1079
1;81;2021;1081
1;81;2021;1080
1;1552;2010;1084
1;1078;2012;1084
1;1088;2017;1084
1;802;2018;1084
1;939;2020;1084
1;611;2012;1094
1;2440;2012;1087
1;611;2012;1093
1;611;2012;1092
1;371;2012;1091
1;371;2012;1089
1;2440;2012;1085
1;2440;2012;1086
1;833;2012;1088
1;371;2012;1090
1;678;2015;1094
1;1571;2015;1087
1;678;2015;1093
1;678;2015;1092
1;294;2015;1091
1;294;2015;1089
1;1571;2015;1085
1;1571;2015;1086
1;866;2015;1088
1;294;2015;1090
;;2018;1094
1;47;2018;1087
;;2018;1093
;;2018;1092
;;2018;1091
;;2018;1089
1;47;2018;1085
1;47;2018;1086
1;933;2018;1088
;;2018;1090
1;1555;2012;1095
1;1589;2015;1095
1;2574;2012;1100
1;2574;2012;1096
1;2574;2012;1097
1;2574;2012;1099
1;2530;2014;1100
1;2530;2014;1096
1;2530;2014;1097
1;2530;2014;1099
1;2548;2017;1100
1;2548;2017;1096
1;2548;2017;1097
1;2548;2017;1099
1;1718;2018;1100
1;1718;2018;1096
1;1718;2018;1097
1;1718;2018;1099
1;1452;2014;1098
1;159;2017;1098
1;174;2018;1098
1;944;2014;1101
1;978;2017;1101
1;293;2018;1101
1;61;2014;1102
1;125;2017;1102
1;112;2018;1102
;;2020;1102
1;378;2012;1103
1;395;2017;1103
;;2020;1103
;;2012;1104
1;5994;2017;1104
1;5651;2018;1104
;;2020;1104
;;2021;1104
1;1058;2012;1111
1;265;2012;1105
1;265;2012;1106
1;185;2012;1107
1;1058;2012;1109
1;185;2012;1108
1;1058;2012;1110
1;386;2017;1111
1;2;2017;1105
1;2;2017;1106
1;17;2017;1107
1;386;2017;1109
1;17;2017;1108
1;386;2017;1110
1;353;2018;1111
;;2018;1105
;;2018;1106
1;13;2018;1107
1;353;2018;1109
1;13;2018;1108
1;353;2018;1110
1;400;2020;1111
;;2020;1105
;;2020;1106
1;15;2020;1107
1;400;2020;1109
1;15;2020;1108
1;400;2020;1110
1;2299;2012;1116
1;2299;2012;1115
1;4713;2012;1113
1;162;2012;1112
1;4713;2012;1114
1;3013;2014;1116
1;3013;2014;1115
1;5732;2014;1113
1;178;2014;1112
1;5732;2014;1114
1;2455;2012;1117
1;2678;2014;1117
1;5038;2012;1121
1;5038;2012;1120
1;5532;2012;1119
1;5532;2012;1118
1;5394;2014;1121
1;5394;2014;1120
1;5954;2014;1119
1;5954;2014;1118
;;2017;1121
;;2017;1120
;;2017;1119
;;2017;1118
1;398;2012;1122
1;584;2014;1122
1;951;2012;1126
1;951;2012;1125
1;3055;2012;1123
1;3055;2012;1124
1;1117;2014;1126
1;1117;2014;1125
1;3556;2014;1123
1;3556;2014;1124
;;2017;1126
;;2017;1125
;;2017;1123
;;2017;1124
;;2021;1126
;;2021;1125
;;2021;1123
;;2021;1124
1;1062;2012;1141
1;614;2012;1138
1;5372;2012;1139
1;1524;2012;1128
1;951;2012;1136
1;5372;2012;1140
1;614;2012;1137
1;441;2012;1127
1;1236;2015;1141
1;643;2015;1138
1;5518;2015;1139
1;1690;2015;1128
1;1022;2015;1136
1;5518;2015;1140
1;643;2015;1137
1;456;2015;1127
1;738;2018;1141
;;2018;1138
1;80;2018;1139
1;539;2018;1128
1;44;2018;1136
1;80;2018;1140
;;2018;1137
1;9;2018;1127
1;6449;2012;1134
1;4339;2012;1129
1;423;2012;1130
1;5418;2012;1132
1;423;2012;1131
1;5418;2012;1133
1;6957;2015;1134
1;4826;2015;1129
1;407;2015;1130
1;5489;2015;1132
1;407;2015;1131
1;5489;2015;1133
1;3178;2018;1134
1;5003;2018;1129
1;431;2018;1130
1;5666;2018;1132
1;431;2018;1131
1;5666;2018;1133
1;1416;2012;1135
1;2131;2015;1135
1;542;2018;1135
1;2421;2012;1142
;;2015;1142
1;2747;2016;1142
1;2750;2018;1142
1;1512;2012;1143
1;1589;2016;1143
;;2018;1143
1;687;2012;1144
1;939;2016;1144
1;3153;2012;1145
1;2671;2013;1145
1;1908;2016;1145
;;2018;1145
1;1776;2012;1150
1;1932;2012;1147
1;2227;2012;1148
1;2227;2012;1149
1;1932;2012;1146
1;1945;2016;1150
1;1201;2016;1147
1;1943;2016;1148
1;1943;2016;1149
1;1201;2016;1146
;;2020;1150
;;2020;1147
;;2020;1148
;;2020;1149
;;2020;1146
1;2659;2010;1152
1;3657;2010;1151
1;1862;2012;1152
1;3168;2012;1151
1;2580;2014;1152
1;3932;2014;1151
1;370;2016;1151
1;99;2010;1157
1;1495;2010;1156
1;940;2010;1153
1;6669;2010;1155
1;2577;2010;1154
1;98;2012;1157
1;1393;2012;1156
1;913;2012;1153
1;6107;2012;1155
1;2449;2012;1154
1;98;2014;1157
1;1511;2014;1156
1;948;2014;1153
1;6655;2014;1155
1;2581;2014;1154
1;1020;2008;1158
1;1039;2010;1158
;;2014;1158
;;2015;1158
1;157;2021;1158
1;2742;2010;1159
1;2261;2012;1159
;;2015;1159
1;2854;2017;1159
1;2784;2018;1159
1;2835;2020;1159
1;1524;2010;1163
1;1544;2010;1160
1;1544;2010;1161
1;1524;2010;1162
1;1012;2012;1163
1;1026;2012;1160
1;1026;2012;1161
1;1012;2012;1162
1;8;2017;1163
1;8;2017;1160
1;8;2017;1161
1;8;2017;1162
1;9;2018;1163
1;9;2018;1160
1;9;2018;1161
1;9;2018;1162
1;4;2020;1163
1;4;2020;1160
1;4;2020;1161
1;4;2020;1162
1;1539;2010;1164
1;910;2012;1164
;;2015;1164
1;1589;2017;1164
1;785;2018;1164
1;859;2020;1164
1;1247;2010;1166
1;587;2010;1165
1;676;2012;1166
1;157;2012;1165
1;1264;2015;1166
1;592;2015;1165
1;1266;2017;1166
1;589;2017;1165
1;1236;2018;1166
1;600;2018;1165
1;1249;2020;1166
1;591;2020;1165
;;2021;1166
;;2021;1165
1;3921;2010;1172
1;3100;2010;1168
1;4175;2010;1167
1;2481;2010;1170
1;3921;2010;1171
1;3100;2010;1169
1;3002;2012;1172
1;1361;2012;1168
1;3736;2012;1167
1;2140;2012;1170
1;3002;2012;1171
1;1361;2012;1169
;;2017;1172
;;2017;1168
;;2017;1167
;;2017;1170
;;2017;1171
;;2017;1169
1;1016;2021;1172
1;827;2021;1168
1;523;2021;1167
1;567;2021;1170
1;1016;2021;1171
1;827;2021;1169
1;2106;2010;1180
1;7206;2010;1173
1;1556;2010;1179
1;7206;2010;1174
1;2993;2010;1175
1;1556;2010;1177
1;1556;2010;1178
1;2993;2010;1176
1;1455;2012;1180
1;4954;2012;1173
1;1134;2012;1179
1;4954;2012;1174
1;2340;2012;1175
1;1134;2012;1177
1;1134;2012;1178
1;2340;2012;1176
;;2015;1180
;;2015;1173
;;2015;1179
;;2015;1174
;;2015;1175
;;2015;1177
;;2015;1178
;;2015;1176
1;2131;2017;1180
1;6361;2017;1173
1;1362;2017;1179
1;6361;2017;1174
1;1068;2017;1175
1;1362;2017;1177
1;1362;2017;1178
1;1068;2017;1176
1;2075;2018;1180
1;6213;2018;1173
1;1318;2018;1179
1;6213;2018;1174
1;1054;2018;1175
1;1318;2018;1177
1;1318;2018;1178
1;1054;2018;1176
;;2020;1180
;;2020;1173
;;2020;1179
;;2020;1174
;;2020;1175
;;2020;1177
;;2020;1178
;;2020;1176
1;2122;2021;1180
1;6275;2021;1173
1;1350;2021;1179
1;6275;2021;1174
1;1082;2021;1175
1;1350;2021;1177
1;1350;2021;1178
1;1082;2021;1176
1;1797;2010;1182
1;1608;2010;1181
1;1363;2012;1182
1;1247;2012;1181
;;2015;1182
;;2015;1181
;;2017;1182
;;2017;1181
1;252;2021;1182
1;98;2021;1181
1;847;2010;1186
1;847;2010;1185
1;103;2010;1183
1;103;2010;1184
1;720;2012;1186
1;720;2012;1185
1;69;2012;1183
1;69;2012;1184
1;119;2021;1186
1;119;2021;1185
1;76;2021;1183
1;76;2021;1184
1;486;2008;1226
1;2195;2008;1202
1;718;2008;1191
1;2195;2008;1203
1;2262;2008;1205
1;938;2008;1225
1;2262;2008;1204
1;549;2014;1226
1;2436;2014;1202
1;946;2014;1191
1;2436;2014;1203
1;2467;2014;1205
1;1029;2014;1225
1;2467;2014;1204
;;2021;1226
;;2021;1202
;;2021;1191
;;2021;1203
;;2021;1205
;;2021;1225
;;2021;1204
1;1622;2008;1224
1;1622;2008;1211
1;1622;2008;1212
1;1622;2008;1210
1;1239;2008;1195
1;12;2008;1217
1;11032;2008;1192
1;12;2008;1215
1;12;2008;1218
1;12;2008;1220
1;11032;2008;1193
1;1622;2008;1223
1;12;2008;1213
1;12;2008;1214
1;12;2008;1216
1;1622;2008;1221
1;1239;2008;1194
1;1622;2008;1222
1;1622;2008;1209
1;12;2008;1219
1;1717;2010;1224
1;1717;2010;1211
1;1717;2010;1212
1;1717;2010;1210
1;1250;2010;1195
1;1;2010;1217
1;10902;2010;1192
1;1;2010;1215
1;1;2010;1218
1;1;2010;1220
1;10902;2010;1193
1;1717;2010;1223
1;1;2010;1213
1;1;2010;1214
1;1;2010;1216
1;1717;2010;1221
1;1250;2010;1194
1;1717;2010;1222
1;1717;2010;1209
1;1;2010;1219
1;1689;2014;1224
1;1689;2014;1211
1;1689;2014;1212
1;1689;2014;1210
1;1250;2014;1195
1;6;2014;1217
1;10133;2014;1192
1;6;2014;1215
1;6;2014;1218
1;6;2014;1220
1;10133;2014;1193
1;1689;2014;1223
1;6;2014;1213
1;6;2014;1214
1;6;2014;1216
1;1689;2014;1221
1;1250;2014;1194
1;1689;2014;1222
1;1689;2014;1209
1;6;2014;1219
1;1845;2010;1196
1;1651;2012;1196
1;1842;2014;1196
1;3402;2010;1198
1;804;2010;1197
1;2714;2012;1198
1;655;2012;1197
1;3260;2014;1198
1;724;2014;1197
1;2165;2010;1208
1;850;2010;1200
1;2050;2010;1201
1;76;2010;1206
1;715;2010;1207
1;2423;2010;1199
1;1894;2012;1208
1;778;2012;1200
1;1845;2012;1201
1;33;2012;1206
1;476;2012;1207
1;2305;2012;1199
1;2142;2014;1208
1;868;2014;1200
1;2163;2014;1201
1;76;2014;1206
1;737;2014;1207
1;2389;2014;1199
;;2010;1230
1;2824;2010;1227
1;2337;2010;1229
1;1260;2010;1228
;;2012;1230
1;2297;2012;1227
1;2040;2012;1229
1;1241;2012;1228
;;2014;1230
1;2872;2014;1227
1;2460;2014;1229
1;11;2014;1228
1;132;2009;1234
1;1507;2009;1231
1;1003;2009;1233
1;1249;2009;1232
1;168;2010;1234
1;1669;2010;1231
1;1104;2010;1233
1;1475;2010;1232
1;154;2014;1234
1;1754;2014;1231
1;1085;2014;1233
1;1713;2014;1232
1;9216;2010;1358
1;5321;2010;1238
1;9216;2010;1357
1;4421;2010;1236
;;2010;1334
1;2093;2010;1354
1;5321;2010;1237
1;6181;2010;1317
1;306;2010;1353
1;9216;2010;1356
1;1650;2010;1333
1;2093;2010;1355
1;306;2010;1352
1;4421;2010;1235
1;9016;2016;1358
1;2281;2016;1238
1;9016;2016;1357
1;2031;2016;1236
;;2016;1334
1;2189;2016;1354
1;2281;2016;1237
1;744;2016;1317
1;122;2016;1353
1;9016;2016;1356
1;55;2016;1333
1;2189;2016;1355
1;122;2016;1352
1;2031;2016;1235
1;841;2010;1372
1;2210;2010;1239
1;842;2012;1372
1;2710;2012;1239
1;85;2021;1372
1;128;2021;1239
1;1620;2010;1241
1;164;2010;1240
1;1692;2012;1241
1;170;2012;1240
1;471;2021;1241
1;108;2021;1240
1;6590;2010;1242
1;7181;2012;1242
1;6336;2013;1242
1;1142;2021;1242
1;23;2009;1243
;;2010;1243
1;2;2014;1243
;;2021;1243
1;525;2010;1245
1;3040;2010;1244
1;896;2012;1245
1;3249;2012;1244
1;1078;2021;1245
1;606;2021;1244
1;1565;2010;1246
1;1794;2016;1246
1;536;2010;1254
1;536;2010;1252
1;967;2010;1249
1;967;2010;1250
1;536;2010;1253
1;1572;2010;1247
1;536;2010;1251
1;1572;2010;1248
1;839;2016;1254
1;839;2016;1252
1;127;2016;1249
1;127;2016;1250
1;839;2016;1253
1;1319;2016;1247
1;839;2016;1251
1;1319;2016;1248
1;994;2009;1258
1;994;2009;1257
1;1075;2009;1255
1;1075;2009;1256
1;1080;2016;1258
1;1080;2016;1257
1;1159;2016;1255
1;1159;2016;1256
1;1886;2009;1269
1;2257;2009;1266
1;2257;2009;1267
1;1886;2009;1268
1;613;2014;1269
1;596;2014;1266
1;596;2014;1267
1;613;2014;1268
1;645;2018;1269
1;658;2018;1266
1;658;2018;1267
1;645;2018;1268
1;705;2021;1269
1;687;2021;1266
1;687;2021;1267
1;705;2021;1268
1;1293;2009;1274
1;1293;2009;1273
1;15;2009;1271
1;1413;2009;1270
1;15;2009;1272
1;488;2016;1274
1;488;2016;1273
;;2016;1271
1;1348;2016;1270
;;2016;1272
1;1350;2009;1279
1;687;2009;1276
1;1350;2009;1278
1;687;2009;1275
1;638;2009;1277
1;1641;2016;1279
1;132;2016;1276
1;1641;2016;1278
1;132;2016;1275
1;131;2016;1277
1;1568;2009;1284
1;13;2009;1281
1;40;2009;1283
1;13;2009;1280
1;40;2009;1282
;;2016;1284
1;8;2016;1281
1;24;2016;1283
1;8;2016;1280
1;24;2016;1282
1;388;2009;1285
1;497;2016;1285
1;2545;2009;1286
1;552;2016;1286
1;2565;2009;1287
1;1036;2016;1287
1;208;2010;1288
1;274;2016;1288
;;2021;1288
1;33;2009;1294
1;39;2009;1290
1;2389;2009;1289
1;635;2009;1291
1;635;2009;1292
1;33;2009;1293
1;33;2014;1294
1;45;2014;1290
1;2481;2014;1289
1;662;2014;1291
1;662;2014;1292
1;33;2014;1293
;;2016;1294
;;2016;1290
1;3090;2016;1289
1;43;2016;1291
1;43;2016;1292
;;2016;1293
;;2021;1294
1;53;2021;1290
1;2342;2021;1289
1;757;2021;1291
1;757;2021;1292
;;2021;1293
1;114;2010;1295
1;152;2012;1295
1;203;2016;1295
1;155;2021;1295
1;1234;2009;1297
1;915;2009;1296
1;1105;2010;1297
1;861;2010;1296
1;1475;2012;1297
;;2012;1296
1;1385;2014;1297
1;1082;2014;1296
1;1566;2016;1297
1;1314;2016;1296
1;1554;2018;1297
1;876;2018;1296
1;1555;2021;1297
1;910;2021;1296
1;3592;2010;1305
1;3592;2010;1304
1;3515;2010;1303
1;1715;2010;1299
1;399;2010;1298
1;2562;2010;1300
1;8426;2010;1301
1;3515;2010;1302
1;3888;2012;1305
1;3888;2012;1304
1;3816;2012;1303
1;2151;2012;1299
1;527;2012;1298
1;3016;2012;1300
1;9742;2012;1301
1;3816;2012;1302
1;4171;2016;1305
1;4171;2016;1304
1;4059;2016;1303
1;764;2016;1299
1;156;2016;1298
1;843;2016;1300
1;2701;2016;1301
1;4059;2016;1302
1;169;2018;1305
1;169;2018;1304
1;180;2018;1303
1;689;2018;1299
1;125;2018;1298
1;683;2018;1300
1;2339;2018;1301
1;180;2018;1302
1;383;2021;1305
1;383;2021;1304
1;372;2021;1303
1;745;2021;1299
1;147;2021;1298
1;976;2021;1300
1;3411;2021;1301
1;372;2021;1302
1;4747;2009;1309
1;2916;2009;1307
1;2916;2009;1306
1;4747;2009;1308
1;4987;2016;1309
1;4949;2016;1307
1;4949;2016;1306
1;4987;2016;1308
1;3129;2009;1310
1;3129;2017;1310
1;47;2014;1311
1;92;2018;1311
1;130;2021;1311
1;491;2010;1316
1;890;2010;1313
1;491;2010;1315
1;890;2010;1314
;;2010;1312
1;434;2014;1316
1;755;2014;1313
1;434;2014;1315
1;755;2014;1314
1;3;2014;1312
1;790;2021;1316
1;284;2021;1313
1;790;2021;1315
1;284;2021;1314
1;3;2021;1312
1;889;2014;1338
1;499;2014;1318
1;754;2021;1338
1;12;2021;1318
1;2319;2010;1326
1;29;2010;1321
1;1722;2010;1325
1;1;2010;1323
1;129;2010;1319
1;4419;2010;1320
1;29;2010;1322
1;1;2010;1324
1;1359;2014;1326
1;40;2014;1321
1;2225;2014;1325
1;1;2014;1323
1;128;2014;1319
1;3977;2014;1320
1;40;2014;1322
1;1;2014;1324
1;2068;2009;1332
1;1013;2009;1329
1;2068;2009;1331
1;1456;2009;1327
1;1013;2009;1328
1;2429;2014;1332
1;1111;2014;1329
1;2429;2014;1331
1;1694;2014;1327
1;1111;2014;1328
;;2017;1332
;;2017;1329
;;2017;1331
;;2017;1327
;;2017;1328
1;557;2010;1330
1;781;2014;1330
;;2014;1334
1;145;2014;1333
1;295;2009;1335
1;304;2014;1335
;;2017;1335
1;2020;2009;1336
1;581;2016;1336
;;2010;1337
1;730;2014;1337
1;245;2018;1337
1;374;2021;1337
1;1;2010;1347
1;959;2010;1339
1;306;2010;1341
1;139;2010;1345
1;306;2010;1342
1;456;2010;1343
1;456;2010;1344
1;139;2010;1346
1;306;2010;1340
1;12;2014;1347
1;1085;2014;1339
1;350;2014;1341
1;159;2014;1345
1;350;2014;1342
1;556;2014;1343
1;556;2014;1344
1;159;2014;1346
1;350;2014;1340
1;12;2021;1347
1;851;2021;1339
1;425;2021;1341
1;185;2021;1345
1;425;2021;1342
1;498;2021;1343
1;498;2021;1344
1;185;2021;1346
1;425;2021;1340
1;1508;2010;1348
;;2014;1348
1;567;2016;1348
;;2021;1348
1;379;2010;1349
1;625;2014;1349
1;596;2021;1349
1;2795;2010;1351
1;3130;2010;1350
;;2014;1351
;;2014;1350
1;2931;2016;1351
1;3425;2016;1350
1;3973;2009;1359
1;4110;2016;1359
1;1740;2010;1360
1;2347;2016;1360
;;2021;1360
1;160;2010;1361
1;243;2012;1361
1;243;2016;1361
1;71;2021;1361
1;2551;2009;1362
1;724;2016;1362
1;807;2009;1371
1;1212;2009;1366
1;1212;2009;1363
1;1212;2009;1365
1;1212;2009;1364
1;681;2010;1371
1;1178;2010;1366
1;1178;2010;1363
1;1178;2010;1365
1;1178;2010;1364
1;174;2016;1371
1;1311;2016;1366
1;1311;2016;1363
1;1311;2016;1365
1;1311;2016;1364
1;3504;2010;1370
1;3504;2010;1369
1;1578;2010;1367
1;1578;2010;1368
1;4352;2012;1370
1;4352;2012;1369
1;1904;2012;1367
1;1904;2012;1368
1;3071;2016;1370
1;3071;2016;1369
1;2384;2016;1367
1;2384;2016;1368
;;2019;1370
;;2019;1369
;;2019;1367
;;2019;1368
;;2021;1370
;;2021;1369
;;2021;1367
;;2021;1368
1;3009;2010;1374
1;1715;2010;1373
1;3568;2012;1374
1;1826;2012;1373
;;2021;1374
;;2021;1373
1;1114;2010;1375
1;2111;2012;1375
;;2021;1375
1;925;2010;1386
1;739;2010;1384
1;925;2010;1385
1;739;2010;1383
1;281;2010;1376
1;1035;2010;1377
1;1974;2010;1382
1;805;2011;1387
1;748;2011;1384
1;974;2011;1385
1;748;2011;1383
1;513;2011;1376
1;974;2011;1386
1;1387;2011;1377
1;1997;2011;1382
1;998;2012;1387
1;750;2012;1384
1;1047;2012;1385
1;750;2012;1383
1;908;2012;1376
1;1047;2012;1386
1;1837;2012;1377
1;2113;2012;1382
1;377;2010;1380
1;2195;2010;1378
1;2713;2010;1379
1;949;2012;1380
1;2356;2012;1378
1;2731;2012;1379
1;2184;2021;1380
1;61;2021;1378
1;53;2021;1379
1;2553;2011;1389
1;2954;2011;1388
1;4312;2011;1381
1;2617;2012;1389
1;2979;2012;1388
1;3720;2012;1381
1;1119;2010;1392
1;233;2010;1390
1;1246;2010;1391
1;1259;2012;1392
1;281;2012;1390
1;1409;2012;1391
1;269;2021;1392
1;134;2021;1390
1;569;2021;1391
1;1660;2010;1393
1;1958;2012;1393
1;1058;2021;1393
1;1549;2011;1394
1;1559;2012;1394
1;3659;2011;1416
1;654;2011;1410
1;654;2011;1409
1;3659;2011;1414
1;3659;2011;1415
1;605;2011;1411
1;605;2011;1412
1;3659;2011;1413
1;717;2011;1395
1;3931;2012;1416
1;707;2012;1410
1;707;2012;1409
1;3931;2012;1414
1;3931;2012;1415
1;674;2012;1411
1;674;2012;1412
1;3931;2012;1413
1;801;2012;1395
1;3967;2015;1416
1;22;2015;1410
1;22;2015;1409
1;3967;2015;1414
1;3967;2015;1415
1;188;2015;1411
1;188;2015;1412
1;3967;2015;1413
1;18;2015;1395
1;1852;2011;1397
1;1078;2011;1396
1;1991;2012;1397
1;1146;2012;1396
1;1914;2015;1397
1;596;2015;1396
1;299;2011;1401
1;1047;2011;1398
1;1047;2011;1399
1;299;2011;1400
1;402;2012;1401
1;1274;2012;1398
1;1274;2012;1399
1;402;2012;1400
1;1342;2011;1402
1;1474;2012;1402
1;1284;2011;1406
1;1284;2011;1405
1;1277;2011;1404
1;1277;2011;1403
1;1505;2012;1406
1;1505;2012;1405
1;1498;2012;1404
1;1498;2012;1403
1;1066;2011;1408
1;45;2011;1407
1;1361;2012;1408
1;56;2012;1407
;;2015;1408
1;63;2015;1407
1;5486;2011;1418
1;7318;2011;1417
1;4265;2015;1418
1;7736;2015;1417
1;1288;2009;1434
1;999;2009;1420
1;2841;2009;1427
1;2040;2009;1423
1;999;2009;1422
1;2040;2009;1426
1;1288;2009;1431
1;1288;2009;1432
1;2841;2009;1429
1;2841;2009;1430
1;1288;2009;1433
1;2040;2009;1424
1;2841;2009;1428
1;999;2009;1421
1;999;2009;1419
1;2040;2009;1425
1;683;2019;1434
1;54;2019;1420
1;749;2019;1427
1;693;2019;1423
1;54;2019;1422
1;693;2019;1426
1;683;2019;1431
1;683;2019;1432
1;749;2019;1429
1;749;2019;1430
1;683;2019;1433
1;693;2019;1424
1;749;2019;1428
1;54;2019;1421
1;54;2019;1419
1;693;2019;1425
1;5852;2009;1435
1;1508;2019;1435
1;1475;2009;1436
1;799;2019;1436
;;2021;1436
1;1278;2011;1437
1;1246;2009;1439
1;163;2009;1438
1;1229;2014;1439
1;139;2014;1438
1;1327;2016;1439
1;155;2016;1438
1;3409;2010;1440
1;3585;2015;1440
1;3646;2021;1440
1;3720;2010;1444
