max_total;sum_total;vuosi;ASTA_ID
1;1850;2014;3640
1;10906;2014;3639
1;10906;2014;3638
1;571;2012;7595
1;2343;2012;3642
1;2343;2012;3641
1;575;2014;7595
1;2355;2014;3642
1;2355;2014;3641
;;2017;7595
;;2017;3642
;;2017;3641
1;577;2020;7595
1;2363;2020;3642
1;2363;2020;3641
1;8598;2012;3643
1;1754;2012;3656
1;1739;2012;3655
1;3432;2012;3643
1;8663;2017;3643
1;1777;2017;3656
1;1745;2017;3655
1;3574;2017;3643
;;2020;3643
;;2020;3656
;;2020;3655
1;1667;2012;3646
1;1032;2012;3644
1;1666;2012;3645
;;2017;3646
1;1085;2017;3644
1;1695;2017;3645
1;1877;2012;3647
1;2133;2014;3647
;;2017;3647
1;2299;2020;3647
1;4646;2017;3650
1;5690;2017;3648
1;2327;2012;3651
1;17230;2012;3649
1;2472;2014;3651
1;18160;2014;3649
1;2488;2020;3651
1;18368;2020;3649
1;3570;2017;7598
1;3570;2017;7596
1;3570;2017;7597
1;10699;2017;3653
1;10699;2017;3652
1;10699;2017;3654
1;19345;2012;3658
1;19345;2012;3657
1;20564;2017;3658
1;20564;2017;3657
1;8699;2012;3667
1;4551;2012;3659
1;5225;2012;3660
;;2017;3667
1;4550;2017;3659
1;5233;2017;3660
;;2020;3667
;;2020;3659
;;2020;3660
1;9240;2012;3664
1;16090;2012;3662
1;16090;2012;3663
1;16090;2012;3661
1;507;2012;3663
1;507;2012;3662
1;507;2012;3661
1;9312;2017;3664
1;16191;2017;3662
1;16191;2017;3663
1;16191;2017;3661
1;509;2017;3663
1;509;2017;3662
1;509;2017;3661
1;11826;2012;3671
1;14358;2012;3665
1;7432;2012;3666
1;28468;2012;3669
;;2017;3671
;;2017;3665
;;2017;3666
;;2017;3669
1;2619;2012;3674
1;13300;2012;3670
1;7115;2012;3673
1;3472;2012;3672
1;4177;2012;3668
1;2682;2014;3674
1;13248;2014;3670
1;7214;2014;3673
1;3490;2014;3672
1;3986;2014;3668
1;2698;2020;3674
1;13385;2020;3670
1;7272;2020;3673
1;3517;2020;3672
1;4240;2020;3668
1;2239;2012;3676
1;2239;2012;3675
1;4632;2012;3681
1;10068;2012;3676
1;9694;2012;3677
1;9694;2012;3679
1;4401;2012;3680
1;10068;2012;3675
1;9694;2012;3678
1;2242;2014;3676
1;2242;2014;3675
;;2014;3681
1;9954;2014;3676
1;1287;2014;3677
1;1287;2014;3679
;;2014;3680
1;9954;2014;3675
1;1287;2014;3678
;;2017;3676
;;2017;3675
1;2285;2020;3676
1;2285;2020;3675
1;4668;2020;3681
1;10300;2020;3676
1;9949;2020;3677
1;9949;2020;3679
1;4511;2020;3680
1;10300;2020;3675
1;9949;2020;3678
1;1691;2017;3684
1;661;2017;3682
1;1691;2017;3683
1;15;2017;3686
1;96;2017;3685
1;1769;2012;3690
1;1220;2012;3687
1;1220;2012;3688
1;1769;2012;3689
1;1771;2020;3690
1;1223;2020;3687
1;1223;2020;3688
1;1771;2020;3689
1;767;2012;3691
1;768;2020;3691
1;12565;2012;3693
1;12565;2012;3692
1;13063;2020;3693
1;13063;2020;3692
1;1619;2012;3699
1;14048;2012;3698
1;14698;2012;3695
1;14048;2012;3697
1;14698;2012;3694
1;14048;2012;3696
1;229;2012;4615
1;8123;2012;4608
1;10386;2012;3700
1;8262;2014;4608
1;432;2014;3700
1;229;2014;4615
1;10447;2014;3700
1;229;2020;4615
1;8375;2020;4608
1;10927;2020;3700
1;17357;2017;3701
1;1587;2012;3702
;;2020;3702
1;2115;2017;3706
1;2115;2017;3705
1;5696;2017;3704
1;5696;2017;3703
1;6674;2012;3710
1;8293;2012;3708
1;3296;2012;3707
1;1467;2012;3709
;;2014;3707
;;2020;3710
;;2020;3708
;;2020;3707
;;2020;3709
;;2014;3710
;;2014;3708
;;2014;3709
1;6499;2012;3711
;;2020;3711
1;1322;2017;3712
1;926;2012;3722
1;4542;2012;3713
;;2017;3722
;;2017;3713
1;1037;2017;3728
1;1056;2017;3725
1;10697;2017;3717
1;10697;2017;3716
1;1037;2017;3727
1;4491;2017;3714
1;1056;2017;3726
1;3205;2012;3723
1;9053;2012;3715
1;625;2012;3719
1;823;2012;3720
1;4766;2012;3718
;;2014;3723
;;2014;3715
;;2014;3719
;;2014;3720
;;2014;3718
1;4506;2012;7600
1;1471;2012;3721
1;4506;2012;7599
1;9880;2012;3730
1;1428;2012;3734
1;14184;2012;3724
1;10067;2012;3733
1;10067;2012;3732
1;842;2012;3731
1;9821;2012;3729
1;1326;2012;3735
1;9981;2017;3743
1;10438;2017;3736
1;1116;2017;3737
1;14799;2012;3744
1;4810;2012;3738
1;8651;2012;3739
1;8651;2012;3740
1;8976;2012;3742
1;8976;2012;3741
;;2017;3744
;;2017;3738
;;2017;3739
;;2017;3740
;;2017;3742
;;2017;3741
;;2011;3746
;;2011;3745
1;773;2013;3746
1;773;2013;3745
1;7660;2013;3746
1;7660;2013;3745
1;773;2017;3746
1;773;2017;3745
1;7694;2017;3746
1;7694;2017;3745
;;2020;3746
;;2020;3745
;;2012;3750
1;18892;2012;3748
1;18892;2012;3747
;;2012;3749
1;611;2013;3750
1;21684;2013;3748
1;21684;2013;3747
1;2199;2013;3749
;;2020;3750
;;2020;3748
;;2020;3747
;;2020;3749
1;1112;2012;3751
;;2020;3751
1;8915;2013;3752
;;2017;3752
1;1901;2020;3752
1;9650;2009;3753
1;311;2009;3753
1;9192;2014;3753
1;302;2014;3753
1;22713;2012;3757
1;22713;2012;3754
1;22713;2012;3756
1;22713;2012;3755
1;22679;2012;3757
1;22679;2012;3754
1;22679;2012;3756
1;22679;2012;3755
1;18881;2020;3757
1;18881;2020;3754
1;18881;2020;3756
1;18881;2020;3755
1;2008;2013;3759
1;2008;2013;3758
1;1711;2020;3759
1;1711;2020;3758
1;2647;2013;3768
1;2681;2013;3760
1;5606;2013;3763
1;6198;2013;3764
1;2592;2020;3768
1;1940;2020;3760
1;5586;2020;3763
1;6150;2020;3764
1;2460;2012;3769
1;19097;2012;3762
1;2160;2012;3766
1;580;2012;3761
;;2014;3762
;;2014;3761
1;1927;2013;3765
1;1881;2020;3765
;;2014;3769
;;2014;3766
1;1927;2011;3767
1;7940;2013;3767
1;7846;2020;3767
;;2021;3767
1;4942;2009;3770
1;4935;2014;3770
1;22668;2013;3787
1;5746;2013;3785
1;22668;2013;3786
1;444;2013;3771
1;22354;2020;3787
1;5728;2020;3785
1;22354;2020;3786
1;442;2020;3771
1;190;2011;3772
1;237;2011;3783
1;1563;2011;3781
1;396;2011;3775
1;1605;2011;3772
1;109;2011;3780
1;1571;2011;3777
1;237;2011;3782
1;2586;2011;3773
1;629;2011;3779
1;250;2011;3774
1;726;2013;3772
1;6528;2013;3777
1;1038;2013;3774
1;6401;2013;3772
1;10648;2013;3773
1;1548;2013;3775
1;706;2020;3772
1;1179;2020;3783
1;5541;2020;3781
1;1460;2020;3775
1;6383;2020;3772
1;466;2020;3780
1;6415;2020;3777
1;1179;2020;3782
1;10199;2020;3773
1;2084;2020;3779
1;1038;2020;3774
;;2021;3783
;;2021;3781
;;2021;3775
;;2021;3772
;;2021;3780
;;2021;3777
;;2021;3782
;;2021;3773
;;2021;3779
;;2021;3774
1;3459;2012;3791
1;14367;2012;3776
;;2020;3791
;;2020;3776
1;18237;2013;3778
1;16343;2020;3778
1;4769;2013;3788
1;14179;2013;3784
1;4474;2020;3788
1;12596;2020;3784
1;12224;2012;3790
1;12224;2012;3789
1;1559;2009;3792
1;9456;2012;3792
1;2935;2014;3792
1;3940;2013;3797
1;3940;2013;3796
1;8609;2013;3793
1;3940;2013;3794
1;3940;2013;3795
1;3661;2020;3797
1;3661;2020;3796
1;7668;2020;3793
1;3661;2020;3794
1;3661;2020;3795
1;17229;2013;3810
1;10735;2013;3796
1;10735;2013;3797
1;9915;2013;3799
1;10735;2013;3795
1;13242;2013;3802
1;9915;2013;3800
1;9915;2013;3798
1;10735;2013;3794
1;11469;2013;3805
1;16110;2020;3810
1;10113;2020;3796
1;10113;2020;3797
1;9382;2020;3799
1;10113;2020;3795
1;11020;2020;3802
1;9382;2020;3800
1;9382;2020;3798
1;10113;2020;3794
1;9726;2020;3805
1;2087;2011;7269
1;2087;2011;7268
1;2465;2011;3801
1;8320;2013;7269
1;8320;2013;7268
;;2013;3801
1;7933;2020;7269
1;7933;2020;7268
1;8009;2020;3801
;;2021;7269
;;2021;7268
;;2021;3801
1;15707;2012;3804
1;15707;2012;3803
;;2014;3804
;;2014;3803
1;15199;2012;3808
1;21387;2012;3806
1;15199;2012;3807
1;14632;2020;3808
1;19489;2020;3806
1;14632;2020;3807
1;5058;2012;3809
1;853;2012;3825
1;4777;2012;3811
1;4774;2012;3824
1;858;2020;3825
1;4146;2020;3811
1;4682;2020;3824
1;72;2013;3812
1;67;2020;3812
1;6124;2013;3823
1;7134;2013;3820
1;7134;2013;3821
1;566;2013;3813
1;2942;2013;3818
1;2942;2013;3816
1;7134;2013;3822
1;7134;2013;3819
1;2942;2013;3817
1;5677;2020;3823
1;2427;2020;3820
1;2427;2020;3821
1;542;2020;3813
1;1439;2020;3818
1;1439;2020;3816
1;2427;2020;3822
1;2427;2020;3819
1;1439;2020;3817
1;8907;2012;3827
1;1127;2012;3814
1;598;2012;3815
1;1248;2012;3826
;;2011;3834
;;2011;3828
;;2011;3832
;;2011;3829
;;2011;3830
;;2011;3831
;;2011;3833
1;31;2013;3834
1;16229;2013;3828
1;31;2013;3832
1;16229;2013;3829
1;4393;2013;3830
1;4393;2013;3831
1;31;2013;3833
1;34;2020;3834
1;14540;2020;3828
1;34;2020;3832
1;14540;2020;3829
1;4159;2020;3830
1;4159;2020;3831
1;34;2020;3833
1;4443;2013;3842
1;1476;2013;3834
1;1476;2013;3832
1;8085;2013;3836
1;21;2013;3830
1;8085;2013;3835
1;8085;2013;3838
1;4443;2013;3840
1;1476;2013;3833
1;8085;2013;3837
1;4443;2013;3841
1;21;2013;3831
1;8085;2013;3839
1;4251;2020;3842
1;1260;2020;3834
1;1260;2020;3832
1;7276;2020;3836
1;10;2020;3830
1;7276;2020;3835
1;7276;2020;3838
1;4251;2020;3840
1;1260;2020;3833
1;7276;2020;3837
1;4251;2020;3841
1;10;2020;3831
1;7276;2020;3839
1;6213;2012;7601
1;10318;2012;3843
1;10885;2012;3852
1;16935;2012;3845
1;10318;2012;3844
1;4830;2012;3862
1;448;2012;3846
1;983;2012;3849
1;983;2012;3850
1;4920;2012;3854
1;5663;2012;3858
1;1777;2012;3847
1;5663;2012;3856
1;4830;2012;3859
1;4920;2012;3853
1;5663;2012;3855
1;4830;2012;3860
1;1777;2012;3848
1;4830;2012;3861
1;5663;2012;3857
;;2020;3862
;;2020;3846
;;2020;3849
;;2020;3850
;;2020;3854
;;2020;3858
;;2020;3847
;;2020;3856
;;2020;3859
;;2020;3853
;;2020;3855
;;2020;3860
;;2020;3848
;;2020;3861
;;2020;3857
1;5949;2012;3851
;;2019;3851
1;24661;2013;3869
1;24661;2013;3868
1;11357;2013;3864
1;11357;2013;3863
1;21790;2020;3869
1;21790;2020;3868
1;11080;2020;3864
1;11080;2020;3863
1;3907;2012;3872
1;8647;2012;3866
1;8647;2012;3865
1;3907;2012;3871
1;4086;2020;3872
1;8578;2020;3866
1;8578;2020;3865
1;4086;2020;3871
;;2011;3870
;;2011;3867
1;549;2013;3870
1;685;2013;3867
1;542;2020;3870
1;674;2020;3867
;;2021;3870
;;2021;3867
1;15397;2012;3872
1;15397;2012;3871
1;15906;2020;3872
1;15906;2020;3871
1;7026;2013;3873
1;7022;2020;3873
1;614;2013;3874
1;9741;2013;3878
1;31279;2013;3875
1;10383;2013;3874
1;31279;2013;3876
1;9741;2013;3877
1;642;2020;3874
1;9657;2020;3878
1;30556;2020;3875
1;9990;2020;3874
1;30556;2020;3876
1;9657;2020;3877
1;30307;2013;3898
1;600;2013;3877
1;1660;2013;3883
1;15977;2013;3884
1;15977;2013;3888
1;15977;2013;3887
1;15977;2013;3889
1;4659;2013;3890
1;1660;2013;3881
1;15977;2013;3885
1;1660;2013;3882
1;600;2013;3878
1;30307;2013;3897
1;4659;2013;3893
1;4659;2013;3891
1;4659;2013;3892
1;1660;2013;3879
1;1660;2013;3880
1;13425;2013;3894
1;15977;2013;3886
1;13425;2013;3895
1;27606;2020;3898
1;592;2020;3877
1;1131;2020;3883
1;12660;2020;3884
1;12660;2020;3888
1;12660;2020;3887
1;12660;2020;3889
1;3848;2020;3890
1;1131;2020;3881
1;12660;2020;3885
1;1131;2020;3882
1;592;2020;3878
1;27606;2020;3897
1;3848;2020;3893
1;3848;2020;3891
1;3848;2020;3892
1;1131;2020;3879
1;1131;2020;3880
1;13355;2020;3894
1;12660;2020;3886
1;13355;2020;3895
1;7320;2012;3900
1;4269;2012;3896
1;7964;2012;3899
1;7480;2019;3900
1;4553;2019;3896
1;8023;2019;3899
1;4662;2011;3920
1;4354;2011;3902
1;4354;2011;3901
;;2019;3920
1;4585;2019;3902
1;4585;2019;3901
1;4923;2011;7606
1;4943;2011;7602
1;4943;2011;7603
1;4923;2011;7604
1;272;2011;3903
1;4923;2011;7605
1;4779;2013;7606
1;4917;2013;7602
1;4917;2013;7603
1;4779;2013;7604
1;269;2013;3903
1;4779;2013;7605
1;4858;2020;7606
1;4841;2020;7602
1;4841;2020;7603
1;4858;2020;7604
1;262;2020;3903
1;4858;2020;7605
1;7379;2013;3908
1;1197;2013;3906
1;1197;2013;3905
1;557;2013;3904
1;7379;2013;3907
1;7297;2020;3908
1;1143;2020;3906
1;1143;2020;3905
1;555;2020;3904
1;7297;2020;3907
1;17330;2011;3918
1;14791;2011;3911
1;14791;2011;3913
1;14791;2011;3912
1;17330;2011;3917
1;14791;2011;3914
1;17330;2011;3915
1;17330;2011;3916
1;12558;2011;3909
1;12558;2011;3910
1;16035;2020;3918
1;14438;2020;3911
1;14438;2020;3913
1;14438;2020;3912
1;16035;2020;3917
1;14438;2020;3914
1;16035;2020;3915
1;16035;2020;3916
1;12168;2020;3909
1;12168;2020;3910
1;13989;2013;3919
1;13403;2020;3919
1;13594;2013;3943
1;1107;2013;3922
1;11568;2013;3924
1;11568;2013;3923
1;1107;2013;3921
1;11728;2020;3943
1;1071;2020;3922
1;10972;2020;3924
1;10972;2020;3923
1;1071;2020;3921
1;16213;2011;7670
1;418;2011;3931
1;16213;2011;7669
1;18343;2011;4780
1;18343;2011;4781
1;16213;2011;7668
1;7203;2011;4777
1;1062;2011;3930
1;2030;2011;3925
1;18343;2011;4778
1;18343;2011;4779
1;16323;2019;7670
1;420;2019;3931
1;16323;2019;7669
1;18445;2019;4780
1;18445;2019;4781
1;16323;2019;7668
1;7249;2019;4777
1;1079;2019;3930
1;2039;2019;3925
1;18445;2019;4778
1;18445;2019;4779
1;2247;2013;3929
1;10992;2013;3926
1;1465;2013;3928
1;1591;2020;3929
1;10944;2020;3926
1;1295;2020;3928
1;1011;2011;3927
;;2020;3927
1;1339;2013;3941
1;15939;2013;3933
1;8891;2013;3934
1;15939;2013;3932
1;1123;2020;3941
1;12671;2020;3933
1;8013;2020;3934
1;12671;2020;3932
1;5391;2011;3940
1;4685;2011;3937
1;5391;2011;3939
1;4685;2011;3935
1;4685;2011;3936
1;5391;2011;3938
1;5327;2013;3940
1;4468;2013;3937
1;5327;2013;3939
1;4468;2013;3935
1;4468;2013;3936
1;5327;2013;3938
1;4589;2020;3940
1;3725;2020;3937
1;4589;2020;3939
1;3725;2020;3935
1;3725;2020;3936
1;4589;2020;3938
1;14185;2011;7608
1;14185;2011;7607
1;80;2011;3939
1;80;2011;3938
1;80;2011;3940
1;15409;2013;7608
1;15409;2013;7607
1;80;2013;3939
1;80;2013;3938
1;80;2013;3940
1;15053;2020;7608
1;15053;2020;7607
1;80;2020;3939
1;80;2020;3938
1;80;2020;3940
1;12326;2011;3942
1;3510;2013;3944
;;2018;3944
1;3404;2020;3944
1;1081;2013;3945
;;2018;3945
;;2020;3945
1;6725;2011;3959
1;3296;2011;3954
1;15626;2011;3946
1;3296;2011;3955
1;15626;2011;3947
1;6849;2018;3959
1;3371;2018;3954
;;2018;3946
1;3371;2018;3955
;;2018;3947
;;2020;3959
;;2020;3954
;;2020;3946
;;2020;3955
;;2020;3947
1;4512;2011;3950
1;30118;2011;3948
1;30118;2011;3949
;;2018;3950
;;2018;3948
;;2018;3949
;;2019;3950
;;2019;3948
;;2019;3949
1;466;2011;3953
1;1433;2011;3950
1;975;2011;3952
;;2018;3953
;;2018;3952
;;2019;3953
;;2019;3952
1;13225;2013;3958
1;7636;2013;3951
1;13225;2013;3957
1;13211;2018;3958
;;2018;3951
1;13211;2018;3957
;;2020;3958
;;2020;3951
;;2020;3957
1;6070;2011;3960
1;12460;2011;3956
1;6078;2019;3960
1;12499;2019;3956
1;253;2011;6497
1;245;2011;3960
1;253;2019;6497
1;245;2019;3960
1;170;2011;7609
1;1008;2011;3961
1;638;2020;7609
1;4343;2020;3961
1;200;2011;3973
1;200;2011;3972
1;839;2020;3973
1;839;2020;3972
1;9449;2012;4006
1;3241;2012;3999
1;5186;2012;4001
1;2801;2012;3977
1;862;2012;3993
1;3241;2012;4000
1;1277;2012;3990
1;15814;2012;3998
1;15814;2012;3997
1;15814;2012;3996
1;15814;2012;3995
1;9917;2013;4006
1;3238;2013;3999
1;5257;2013;4001
1;2739;2013;3977
1;865;2013;3993
1;3238;2013;4000
1;1260;2013;3990
1;16082;2013;3998
1;16082;2013;3997
1;16082;2013;3996
1;16082;2013;3995
;;2015;4006
;;2015;3999
;;2015;4001
;;2015;3977
;;2015;3993
;;2015;4000
;;2015;3990
;;2015;3998
;;2015;3997
;;2015;3996
;;2015;3995
1;2676;2011;7613
1;1831;2011;3978
1;1252;2011;3980
1;2676;2011;7612
1;1252;2011;3981
1;10824;2020;7613
1;7219;2020;3978
1;5075;2020;3980
1;10824;2020;7612
1;5075;2020;3981
1;212;2011;7615
1;251;2011;3979
1;212;2011;7614
1;838;2020;7615
1;972;2020;3979
1;838;2020;7614
1;1862;2011;3982
1;7;2011;3980
1;7;2011;3981
1;7415;2020;3982
1;24;2020;3980
1;24;2020;3981
1;1518;2011;3994
1;253;2011;3983
1;2949;2011;3985
1;879;2011;3984
1;48;2011;3987
1;1192;2011;3991
1;188;2011;3992
1;3359;2011;3989
;;2013;3994
;;2013;3983
;;2013;3985
;;2013;3984
;;2013;3987
;;2013;3991
;;2013;3992
;;2013;3989
1;6154;2020;3994
1;996;2020;3983
1;11692;2020;3985
1;3399;2020;3984
1;226;2020;3987
1;4795;2020;3991
1;718;2020;3992
1;13180;2020;3989
1;490;2012;3988
1;17704;2012;3986
1;493;2013;3988
1;19045;2013;3986
1;493;2020;3988
1;19181;2020;3986
1;233;2011;4005
1;3027;2011;4002
1;1250;2011;4004
1;3027;2011;4003
1;908;2020;4005
1;12320;2020;4002
1;4996;2020;4004
1;12320;2020;4003
1;880;2019;4005
1;2874;2011;7615
1;2874;2011;7614
1;1864;2011;4011
1;3306;2011;4007
1;11698;2019;7615
1;11698;2019;7614
1;7409;2019;4011
1;13939;2019;4007
1;11822;2020;7615
1;11822;2020;7614
;;2020;4011
1;13996;2020;4007
1;4012;2012;4026
1;9345;2012;4013
1;541;2012;4008
1;4230;2013;4026
1;9430;2013;4013
1;571;2013;4008
1;4062;2015;4026
1;9324;2015;4013
1;569;2015;4008
1;504;2011;4010
1;906;2011;4009
1;1954;2019;4010
1;3567;2019;4009
;;2020;4010
1;3591;2020;4009
1;170;2011;4012
1;658;2013;4012
1;658;2019;4012
;;2020;4012
1;42;2012;4021
1;2271;2012;4014
1;5;2012;4020
1;125;2012;4018
1;30;2012;4019
1;105;2013;4021
1;2427;2013;4014
1;18;2013;4020
1;215;2013;4018
1;32;2013;4019
1;106;2019;4021
1;2435;2019;4014
1;18;2019;4020
1;227;2019;4018
1;32;2019;4019
;;2020;4021
;;2020;4014
;;2020;4020
;;2020;4018
;;2020;4019
1;7358;2011;7618
1;277;2011;4017
1;175;2011;4015
1;175;2011;4016
1;7358;2011;7616
1;7358;2011;7617
1;27863;2019;7618
1;903;2019;4017
1;494;2019;4015
1;494;2019;4016
1;27863;2019;7616
1;27863;2019;7617
;;2020;7618
;;2020;4017
;;2020;4015
;;2020;4016
;;2020;7616
;;2020;7617
1;1888;2011;4025
1;370;2011;4022
1;1888;2011;4024
1;1888;2011;4023
;;2013;4025
;;2013;4022
;;2013;4024
;;2013;4023
1;6800;2019;4025
1;1365;2019;4022
1;6800;2019;4024
1;6800;2019;4023
;;2020;4025
;;2020;4022
;;2020;4024
;;2020;4023
1;3861;2011;4068
1;1076;2011;4060
1;3861;2011;4067
1;244;2011;4063
1;244;2011;4061
1;931;2011;4038
1;1645;2011;4046
1;3861;2011;4065
1;2963;2011;4056
1;931;2011;4037
1;3861;2011;4066
1;1076;2011;4059
1;440;2011;4032
1;3861;2011;4064
1;2963;2011;4057
1;363;2011;4044
1;257;2011;4027
1;244;2011;4062
1;440;2011;4031
1;14741;2019;4068
1;4189;2019;4060
1;14741;2019;4067
1;974;2019;4063
1;974;2019;4061
1;3808;2019;4038
1;6334;2019;4046
1;14741;2019;4065
1;12046;2019;4056
1;3808;2019;4037
1;14741;2019;4066
1;4189;2019;4059
1;1770;2019;4032
1;14741;2019;4064
1;12046;2019;4057
1;1271;2019;4044
1;995;2019;4027
1;974;2019;4062
1;1770;2019;4031
1;982;2011;4036
1;1033;2011;4028
1;1033;2011;4029
1;982;2011;4035
1;334;2011;4033
1;1033;2011;4030
;;2015;4036
;;2015;4028
;;2015;4029
;;2015;4035
;;2015;4033
;;2015;4030
1;3898;2019;4036
1;4138;2019;4028
1;4138;2019;4029
1;3898;2019;4035
1;1317;2019;4033
1;4138;2019;4030
1;2305;2011;7619
1;207;2011;4072
1;1323;2011;4075
1;207;2011;4071
1;1245;2011;4049
1;256;2011;4048
1;1648;2011;4069
1;1323;2011;4074
1;724;2011;4045
1;766;2011;4034
1;1323;2011;4073
1;1081;2011;4043
1;256;2011;4047
1;1245;2011;4050
;;2013;7619
;;2013;4072
;;2013;4075
;;2013;4071
;;2013;4049
;;2013;4048
;;2013;4069
;;2013;4074
;;2013;4045
;;2013;4034
;;2013;4073
;;2013;4043
;;2013;4047
;;2013;4050
1;8940;2019;7619
1;718;2019;4072
1;4931;2019;4075
1;718;2019;4071
1;5081;2019;4049
1;997;2019;4048
1;5981;2019;4069
1;4931;2019;4074
1;2821;2019;4045
1;3052;2019;4034
1;4931;2019;4073
1;4446;2019;4043
1;997;2019;4047
1;5081;2019;4050
1;2655;2011;4055
1;258;2011;4041
1;515;2011;4040
1;1054;2011;4051
1;1054;2011;4052
1;2655;2011;4053
1;515;2011;4039
1;2655;2011;4054
1;258;2011;4042
1;11230;2019;4055
1;1008;2019;4041
1;1959;2019;4040
1;4286;2019;4051
1;4286;2019;4052
1;11230;2019;4053
1;1959;2019;4039
1;11230;2019;4054
1;1008;2019;4042
1;521;2012;4079
1;14734;2012;4077
1;7818;2012;4058
1;9273;2012;4070
1;521;2012;4078
1;14734;2012;4076
1;522;2013;4079
1;14789;2013;4077
1;7796;2013;4058
1;9244;2013;4070
1;522;2013;4078
1;14789;2013;4076
1;523;2015;4079
1;11483;2015;4077
;;2015;4058
;;2015;4070
1;523;2015;4078
1;11483;2015;4076
1;525;2019;4079
1;14657;2019;4077
1;7663;2019;4058
1;9091;2019;4070
1;525;2019;4078
1;14657;2019;4076
;;2010;4069
1;2350;2012;7620
1;349;2012;4077
1;3266;2012;4081
1;1215;2012;4078
1;349;2012;4076
1;5619;2012;4080
1;1215;2012;4079
1;2393;2015;7620
1;349;2015;4077
1;3297;2015;4081
1;1208;2015;4078
1;349;2015;4076
1;5533;2015;4080
1;1208;2015;4079
1;2381;2019;7620
1;349;2019;4077
1;3233;2019;4081
1;1214;2019;4078
1;349;2019;4076
1;5524;2019;4080
1;1214;2019;4079
1;349;2011;4108
1;1180;2011;4105
1;908;2011;4090
1;457;2011;4107
1;127;2011;4089
1;818;2011;4082
1;125;2011;4088
;;2013;4108
;;2013;4105
;;2013;4090
;;2013;4107
;;2013;4089
;;2013;4082
;;2013;4088
1;1342;2019;4108
1;4333;2019;4105
1;3655;2019;4090
1;2088;2019;4107
1;519;2019;4089
1;3028;2019;4082
1;523;2019;4088
1;74;2012;4083
1;74;2015;4083
1;770;2011;4084
1;2939;2015;4084
1;2907;2019;4084
1;435;2011;4087
1;1753;2011;4085
1;1753;2011;4086
1;1584;2015;4087
1;6702;2015;4085
1;6702;2015;4086
1;1627;2019;4087
1;6441;2019;4085
1;6441;2019;4086
1;2137;2011;4106
1;1003;2011;4095
1;299;2011;4099
1;299;2011;4100
1;8620;2011;4093
1;2590;2011;4103
1;299;2011;4098
1;1003;2011;4097
1;2590;2011;4104
1;1003;2011;4094
1;8620;2011;4091
1;8620;2011;4092
1;1003;2011;4096
1;2590;2011;4102
1;2590;2011;4101
;;2015;4106
;;2015;4095
;;2015;4099
;;2015;4100
;;2015;4093
;;2015;4103
;;2015;4098
;;2015;4097
;;2015;4104
;;2015;4094
;;2015;4091
;;2015;4092
;;2015;4096
;;2015;4102
;;2015;4101
1;8652;2019;4106
1;3818;2019;4095
1;1125;2019;4099
1;1125;2019;4100
1;33485;2019;4093
1;10177;2019;4103
1;1125;2019;4098
1;3818;2019;4097
1;10177;2019;4104
1;3818;2019;4094
1;33485;2019;4091
1;33485;2019;4092
1;3818;2019;4096
1;10177;2019;4102
1;10177;2019;4101
1;698;2011;4122
1;2088;2011;4110
1;2088;2011;4109
;;2013;4122
;;2013;4110
;;2013;4109
1;2828;2019;4122
1;7768;2019;4110
1;7768;2019;4109
1;142;2011;4120
1;455;2011;4111
;;2013;4120
;;2013;4111
1;530;2019;4120
1;1742;2019;4111
1;198;2011;4115
1;793;2011;4112
;;2013;4115
;;2013;4112
1;686;2015;4115
1;3024;2015;4112
1;713;2019;4115
1;3027;2019;4112
1;317;2011;4113
;;2013;4113
1;1159;2019;4113
1;936;2011;4114
;;2013;4114
1;3624;2015;4114
1;3230;2019;4114
1;1608;2011;4117
1;1608;2011;4116
;;2013;4117
;;2013;4116
;;2015;4117
;;2015;4116
1;6010;2019;4117
1;6010;2019;4116
;;2013;4121
;;2013;4119
;;2013;4118
1;5571;2015;4121
1;2734;2015;4119
1;2734;2015;4118
1;5606;2019;4121
1;2700;2019;4119
1;2700;2019;4118
1;3309;2011;4124
1;3309;2011;4123
1;12984;2013;4124
1;12984;2013;4123
1;12977;2019;4124
1;12977;2019;4123
1;3227;2010;4125
1;3221;2013;4125
1;2600;2011;4144
1;2007;2011;4134
1;695;2011;4136
1;2559;2011;4126
1;779;2011;4137
1;779;2011;4138
1;3387;2011;4129
1;218;2011;4142
1;3387;2011;4130
1;2559;2011;4127
1;695;2011;4135
1;2072;2011;4139
1;2174;2011;4141
1;2559;2011;4128
1;3387;2011;4131
1;10164;2013;4144
1;7973;2013;4134
1;2692;2013;4136
1;10454;2013;4126
1;3075;2013;4137
1;3075;2013;4138
1;13698;2013;4129
1;856;2013;4142
1;13698;2013;4130
1;10454;2013;4127
1;2692;2013;4135
1;8315;2013;4139
1;8600;2013;4141
1;10454;2013;4128
1;13698;2013;4131
1;9164;2019;4144
1;7764;2019;4134
1;2679;2019;4136
1;10393;2019;4126
1;3030;2019;4137
1;3030;2019;4138
1;13530;2019;4129
1;856;2019;4142
1;13530;2019;4130
1;10393;2019;4127
1;2679;2019;4135
1;8067;2019;4139
1;8503;2019;4141
1;10393;2019;4128
1;13530;2019;4131
1;1404;2011;7621
1;955;2011;4132
1;5401;2013;7621
1;3864;2013;4132
;;2015;7621
;;2015;4132
1;5384;2019;7621
1;3777;2019;4132
1;2036;2015;4133
1;648;2011;4143
