OBJECTID_1;max;sum;vuosi;ASTA_ID
;1;862;2020;3589
;1;862;2020;3590
;1;4442;2014;3595
;1;1583;2014;3593
;1;4805;2020;3595
;1;1912;2020;3593
;1;3552;2014;7584
;1;6683;2014;3594
;1;3552;2014;7583
;1;3964;2020;7584
;1;7141;2020;3594
;1;3964;2020;7583
;1;176;2011;3598
;1;313;2011;3597
;1;75;2011;3596
;1;619;2014;3598
;1;806;2014;3597
;1;344;2014;3596
;1;707;2020;3598
;1;758;2020;3597
;1;678;2020;3596
;1;1723;2012;3600
;1;520;2012;3599
;1;2550;2016;3600
;1;1640;2016;3599
;;;2017;3600
;1;1545;2017;3599
;1;1253;2015;5299
;1;6709;2015;3601
;1;6709;2015;3602
;1;2867;2015;5289
;1;11214;2015;5288
;1;2385;2015;5297
;1;1270;2016;5299
;1;6532;2016;3601
;1;6532;2016;3602
;1;2814;2016;5289
;1;11136;2016;5288
;1;1912;2016;5297
;;;2017;5299
;1;6113;2017;3601
;1;6113;2017;3602
;;;2017;5289
;;;2017;5288
;;;2017;5297
;;;2017;3601
;;;2017;3602
;1;1042;2019;5299
;1;6218;2019;3601
;1;6218;2019;3602
;1;2657;2019;5289
;1;10884;2019;5288
;1;1635;2019;5297
;1;798;2015;3603
;1;800;2016;3603
;1;791;2017;3603
;1;597;2019;3603
;1;3897;2012;3613
;1;542;2012;3606
;1;3393;2012;3609
;1;2684;2012;3605
;1;3897;2012;3612
;1;397;2012;3611
;1;2684;2012;3604
;1;3393;2012;3610
;;;2012;3608
;1;7096;2016;3613
;1;1164;2016;3606
;1;5340;2016;3609
;1;4467;2016;3605
;1;7096;2016;3612
;1;873;2016;3611
;1;4467;2016;3604
;1;5340;2016;3610
;1;59;2016;3608
;1;6800;2017;3613
;1;1125;2017;3606
;1;5170;2017;3609
;1;3691;2017;3605
;1;6800;2017;3612
;1;849;2017;3611
;1;3691;2017;3604
;1;5170;2017;3610
;1;84;2017;3608
;1;2418;2015;5314
;1;841;2015;5302
;1;3309;2015;5299
;1;8981;2015;3607
;1;2347;2016;5314
;1;813;2016;5302
;1;3307;2016;5299
;1;9015;2016;3607
;;;2017;5314
;;;2017;5302
;1;8819;2017;3607
;1;2093;2019;5314
;1;788;2019;5302
;1;1972;2019;5299
;1;8522;2019;3607
;1;3584;2012;3615
;1;2248;2012;3614
;1;5403;2016;3615
;1;3476;2016;3614
;;;2017;3615
;1;3463;2017;3614
;;;2020;3615
;;;2020;3614
;1;8063;2012;7590
;1;5474;2012;3618
;1;8063;2012;7587
;1;3865;2012;3620
;1;8063;2012;7588
;1;8063;2012;7589
;1;5474;2012;3617
;1;3865;2012;3621
;1;5474;2012;3616
;1;2083;2012;3622
;1;7116;2016;7590
;1;6244;2016;3618
;1;7116;2016;7587
;1;4191;2016;3620
;1;7116;2016;7588
;1;7116;2016;7589
;1;6244;2016;3617
;1;4191;2016;3621
;1;6244;2016;3616
;1;2488;2016;3622
;;;2020;7590
;;;2020;3618
;;;2020;7587
;;;2020;3620
;;;2020;7588
;;;2020;7589
;;;2020;3617
;;;2020;3621
;;;2020;3616
;;;2020;3622
;1;2883;2015;3619
;1;2775;2016;3619
;;;2017;3619
;1;2815;2017;3619
;1;2762;2019;3619
;1;2904;2012;3624
;1;2904;2012;3623
;1;4272;2014;3624
;1;4272;2014;3623
;;;2017;3624
;;;2017;3623
;1;5074;2020;3624
;1;5074;2020;3623
;1;28;2017;3630
;1;3369;2017;3625
;1;3505;2017;3629
;1;9611;2017;3626
;1;15537;2017;3627
;1;15537;2017;3628
;1;15694;2017;7594
;1;10959;2017;3629
;1;13841;2017;3626
;1;4441;2017;3634
;1;79;2017;3633
;1;4441;2017;3635
;1;15694;2017;7592
;1;15694;2017;7593
;1;2961;2017;3625
;1;15694;2017;7591
;1;7;2017;3630
;1;3332;2017;3625
;1;3259;2017;3629
;1;9308;2017;3626
;1;15012;2017;3627
;1;15012;2017;3628
;1;14891;2017;7594
;1;10591;2017;3629
;1;13691;2017;3626
;1;4223;2017;3634
;1;4223;2017;3635
;1;14891;2017;7592
;1;14891;2017;7593
;1;2930;2017;3625
;1;14891;2017;7591
;1;12;2019;3630
;1;3331;2019;3625
;1;3357;2019;3629
;1;9197;2019;3626
;1;15079;2019;3627
;1;15079;2019;3628
;1;14858;2019;7594
;1;10390;2019;3629
;1;13543;2019;3626
;1;4297;2019;3634
;1;79;2019;3633
;1;4297;2019;3635
;1;14858;2019;7592
;1;14858;2019;7593
;1;2904;2019;3625
;1;14858;2019;7591
;1;872;2012;3632
;1;872;2012;3631
;;;2014;3632
;;;2014;3631
;;;2017;3632
;;;2017;3631
;1;1819;2020;3632
;1;1819;2020;3631
;1;5110;2017;3635
;1;5110;2017;3634
;1;4960;2017;3635
;1;4960;2017;3634
;1;4984;2019;3635
;1;4984;2019;3634
;1;1541;2012;3640
;1;9694;2012;3638
;1;9694;2012;3639
;1;2452;2012;3636
;1;2452;2012;3637
;1;4989;2014;3639
;1;4989;2014;3638
;1;3850;2014;3636
;1;3850;2014;3637
;1;1646;2020;3640
;1;11587;2020;3638
;1;11587;2020;3639
;1;5253;2020;3636
;1;5253;2020;3637
;1;1489;2014;3640
;1;5240;2014;3639
;1;5240;2014;3638
;1;321;2012;7595
;1;1754;2012;3642
;1;1754;2012;3641
;1;352;2014;7595
;1;1970;2014;3642
;1;1970;2014;3641
;;;2017;7595
;;;2017;3642
;;;2017;3641
;1;516;2020;7595
;1;2132;2020;3642
;1;2132;2020;3641
;1;4683;2012;3643
;1;1681;2012;3656
;1;1607;2012;3655
;1;2070;2012;3643
;1;5128;2017;3643
;1;1759;2017;3656
;1;1693;2017;3655
;1;2352;2017;3643
;;;2020;3643
;;;2020;3656
;;;2020;3655
;1;1607;2012;3646
;1;856;2012;3644
;1;1220;2012;3645
;;;2017;3646
;1;901;2017;3644
;1;1379;2017;3645
;1;1087;2012;3647
;1;957;2014;3647
;;;2017;3647
;1;1138;2020;3647
;1;2635;2017;3650
;1;2226;2017;3648
;1;1720;2012;3651
;1;550;2012;3649
;1;1666;2014;3651
;1;1032;2014;3649
;1;2108;2020;3651
;1;5393;2020;3649
;1;2288;2017;7598
;1;2288;2017;7596
;1;2288;2017;7597
;1;7640;2017;3653
;1;7640;2017;3652
;1;7640;2017;3654
;1;2457;2012;3658
;1;2457;2012;3657
;1;2826;2017;3658
;1;2826;2017;3657
;1;3291;2012;3667
;1;3856;2012;3659
;1;4629;2012;3660
;;;2017;3667
;1;3998;2017;3659
;1;4916;2017;3660
;;;2020;3667
;;;2020;3659
;;;2020;3660
;1;6694;2012;3664
;1;14189;2012;3662
;1;14189;2012;3663
;1;14189;2012;3661
;1;502;2012;3663
;1;502;2012;3662
;1;502;2012;3661
;1;8154;2017;3664
;1;11856;2017;3662
;1;11856;2017;3663
;1;11856;2017;3661
;1;509;2017;3663
;1;509;2017;3662
;1;509;2017;3661
;1;7984;2012;3671
;1;8225;2012;3665
;1;3894;2012;3666
;1;16806;2012;3669
;;;2017;3671
;;;2017;3665
;;;2017;3666
;;;2017;3669
;1;1778;2012;3674
;1;2781;2012;3670
;1;1346;2012;3673
;1;1384;2012;3672
;1;475;2012;3668
;1;2211;2014;3674
;1;4324;2014;3670
;1;2132;2014;3673
;1;1507;2014;3672
;1;808;2014;3668
;1;2620;2020;3674
;1;8504;2020;3670
;1;4017;2020;3673
;1;2296;2020;3672
;1;318;2020;3668
;1;562;2012;3676
;1;562;2012;3675
;1;3396;2012;3681
;1;4315;2012;3676
;1;4679;2012;3677
;1;4679;2012;3679
;1;2719;2012;3680
;1;4315;2012;3675
;1;4679;2012;3678
;1;684;2014;3676
;1;684;2014;3675
;;;2014;3681
;1;4071;2014;3676
;1;258;2014;3677
;1;258;2014;3679
;;;2014;3680
;1;4071;2014;3675
;1;258;2014;3678
;;;2017;3676
;;;2017;3675
;1;1611;2020;3676
;1;1611;2020;3675
;1;3352;2020;3681
;1;6569;2020;3676
;1;6573;2020;3677
;1;6573;2020;3679
;1;3190;2020;3680
;1;6569;2020;3675
;1;6573;2020;3678
;1;1520;2017;3684
;1;604;2017;3682
;1;1520;2017;3683
;;;2017;3686
;;;2017;3685
;1;1473;2012;3690
;1;1007;2012;3687
;1;1007;2012;3688
;1;1473;2012;3689
;1;229;2020;3690
;1;97;2020;3687
;1;97;2020;3688
;1;229;2020;3689
;1;664;2012;3691
;1;721;2020;3691
;1;4211;2012;3693
;1;4211;2012;3692
;1;3453;2020;3693
;1;3453;2020;3692
;1;1552;2012;3699
;1;9821;2012;3698
;1;5514;2012;3695
;1;9821;2012;3697
;1;5514;2012;3694
;1;9821;2012;3696
;1;203;2012;4615
;1;4741;2012;4608
;1;8623;2012;3700
;1;4363;2014;4608
;1;363;2014;3700
;1;213;2014;4615
;1;9063;2014;3700
;1;220;2020;4615
;1;4337;2020;4608
;1;10547;2020;3700
;1;12999;2017;3701
;1;1557;2012;3702
;;;2020;3702
;1;1194;2017;3706
;1;1194;2017;3705
;1;4546;2017;3704
;1;4546;2017;3703
;1;5559;2012;3710
;1;2205;2012;3708
;1;2183;2012;3707
;1;1364;2012;3709
;;;2014;3707
;;;2020;3710
;;;2020;3708
;;;2020;3707
;;;2020;3709
;;;2014;3710
;;;2014;3708
;;;2014;3709
;1;3354;2012;3711
;;;2020;3711
;1;1284;2017;3712
;1;733;2012;3722
;1;3935;2012;3713
;;;2017;3722
;;;2017;3713
;1;1025;2017;3728
;1;1025;2017;3725
;1;8713;2017;3717
;1;8713;2017;3716
;1;1025;2017;3727
;1;3572;2017;3714
;1;1025;2017;3726
;1;2366;2012;3723
;1;6794;2012;3715
;1;591;2012;3719
;1;740;2012;3720
;1;2660;2012;3718
;;;2014;3723
;;;2014;3715
;;;2014;3719
;;;2014;3720
;;;2014;3718
;1;1280;2012;7600
;1;332;2012;3721
;1;1280;2012;7599
;1;4317;2012;3730
;1;538;2012;3734
;1;5817;2012;3724
;1;2387;2012;3733
;1;2387;2012;3732
;1;531;2012;3731
;1;6528;2012;3729
;1;366;2012;3735
;1;9194;2017;3743
;1;7157;2017;3736
;1;1080;2017;3737
;1;7013;2012;3744
;1;4007;2012;3738
;1;2023;2012;3739
;1;2023;2012;3740
;1;5359;2012;3742
;1;5359;2012;3741
;;;2017;3744
;;;2017;3738
;;;2017;3739
;;;2017;3740
;;;2017;3742
;;;2017;3741
;;;2011;3746
;;;2011;3745
;1;367;2013;3746
;1;367;2013;3745
;1;3932;2013;3746
;1;3932;2013;3745
;1;656;2017;3746
;1;656;2017;3745
;1;6338;2017;3746
;1;6338;2017;3745
;;;2020;3746
;;;2020;3745
;;;2012;3750
;1;4845;2012;3748
;1;4845;2012;3747
;;;2012;3749
;1;463;2013;3750
;1;8388;2013;3748
;1;8388;2013;3747
;1;1003;2013;3749
;;;2020;3750
;;;2020;3748
;;;2020;3747
;;;2020;3749
;1;990;2012;3751
;;;2020;3751
;1;6261;2013;3752
;;;2017;3752
;1;1624;2020;3752
;1;7009;2009;3753
;1;305;2009;3753
;1;4082;2014;3753
;1;184;2014;3753
;1;12714;2012;3757
;1;12714;2012;3754
;1;12714;2012;3756
;1;12714;2012;3755
;1;12575;2012;3757
;1;12575;2012;3754
;1;12575;2012;3756
;1;12575;2012;3755
;1;6490;2020;3757
;1;6490;2020;3754
;1;6490;2020;3756
;1;6490;2020;3755
;1;1209;2013;3759
;1;1209;2013;3758
;1;1285;2020;3759
;1;1285;2020;3758
;1;2468;2013;3768
;1;1110;2013;3760
;1;4468;2013;3763
;1;4009;2013;3764
;1;2352;2020;3768
;1;588;2020;3760
;1;4767;2020;3763
;1;4336;2020;3764
;1;779;2012;3769
;1;8143;2012;3762
;1;87;2012;3766
;1;146;2012;3761
;;;2014;3762
;;;2014;3761
;1;1597;2013;3765
;1;1735;2020;3765
;;;2014;3769
;;;2014;3766
;1;1352;2011;3767
;1;6983;2013;3767
;1;7023;2020;3767
;;;2021;3767
;1;3999;2009;3770
;1;2922;2014;3770
;1;19699;2013;3787
;1;5498;2013;3785
;1;19699;2013;3786
;1;431;2013;3771
;1;20537;2020;3787
;1;5602;2020;3785
;1;20537;2020;3786
;1;436;2020;3771
;1;170;2011;3772
;1;131;2011;3783
;1;1142;2011;3781
;1;308;2011;3775
;1;1427;2011;3772
;1;76;2011;3780
;1;1094;2011;3777
;1;131;2011;3782
;1;1991;2011;3773
;1;264;2011;3779
;1;194;2011;3774
;1;714;2013;3772
;1;5391;2013;3777
;1;1038;2013;3774
;1;6265;2013;3772
;1;9368;2013;3773
;1;1413;2013;3775
;1;706;2020;3772
;1;746;2020;3783
;1;4613;2020;3781
;1;1400;2020;3775
;1;6291;2020;3772
;1;417;2020;3780
;1;5502;2020;3777
;1;746;2020;3782
;1;8987;2020;3773
;1;1577;2020;3779
;1;1038;2020;3774
;;;2021;3783
;;;2021;3781
;;;2021;3775
;;;2021;3772
;;;2021;3780
;;;2021;3777
;;;2021;3782
;;;2021;3773
;;;2021;3779
;;;2021;3774
;1;2655;2012;3791
;1;11073;2012;3776
;;;2020;3791
;;;2020;3776
;1;5340;2013;3778
;1;5911;2020;3778
;1;2078;2013;3788
;1;5424;2013;3784
;1;2016;2020;3788
;1;6540;2020;3784
;1;3782;2012;3790
;1;3782;2012;3789
;1;1228;2009;3792
;1;2745;2012;3792
;1;710;2014;3792
;1;2794;2013;3797
;1;2794;2013;3796
;1;1001;2013;3793
;1;2794;2013;3794
;1;2794;2013;3795
;1;2654;2020;3797
;1;2654;2020;3796
;1;1963;2020;3793
;1;2654;2020;3794
;1;2654;2020;3795
;1;9105;2013;3810
;1;5400;2013;3796
;1;5400;2013;3797
;1;6900;2013;3799
;1;5400;2013;3795
;1;9434;2013;3802
;1;6900;2013;3800
;1;6900;2013;3798
;1;5400;2013;3794
;1;8063;2013;3805
;1;9469;2020;3810
;1;5752;2020;3796
;1;5752;2020;3797
;1;7091;2020;3799
;1;5752;2020;3795
;1;6007;2020;3802
;1;7091;2020;3800
;1;7091;2020;3798
;1;5752;2020;3794
;1;5170;2020;3805
;1;1530;2011;7269
;1;1530;2011;7268
;1;1394;2011;3801
;1;2680;2013;7269
;1;2680;2013;7268
;;;2013;3801
;1;3432;2020;7269
;1;3432;2020;7268
;1;2058;2020;3801
;;;2021;7269
;;;2021;7268
;;;2021;3801
;1;9189;2012;3804
;1;9189;2012;3803
;;;2014;3804
;;;2014;3803
;1;1257;2012;3808
;1;6756;2012;3806
;1;1257;2012;3807
;1;2270;2020;3808
;1;8174;2020;3806
;1;2270;2020;3807
;1;4493;2012;3809
;1;602;2012;3825
;1;4000;2012;3811
;1;3823;2012;3824
;1;747;2020;3825
;1;2992;2020;3811
;1;3972;2020;3824
;1;43;2013;3812
;1;58;2020;3812
;1;1541;2013;3823
;1;1982;2013;3820
;1;1982;2013;3821
;1;566;2013;3813
;1;1324;2013;3818
;1;1324;2013;3816
;1;1982;2013;3822
;1;1982;2013;3819
;1;1324;2013;3817
;1;1772;2020;3823
;1;1141;2020;3820
;1;1141;2020;3821
;1;534;2020;3813
;1;993;2020;3818
;1;993;2020;3816
;1;1141;2020;3822
;1;1141;2020;3819
;1;993;2020;3817
;1;915;2012;3827
;1;1113;2012;3814
;1;580;2012;3815
;1;614;2012;3826
;;;2011;3834
;;;2011;3828
;;;2011;3832
;;;2011;3829
;;;2011;3830
;;;2011;3831
;;;2011;3833
;1;1;2013;3834
;1;2632;2013;3828
;1;1;2013;3832
;1;2632;2013;3829
;1;2285;2013;3830
;1;2285;2013;3831
;1;1;2013;3833
;1;1;2020;3834
;1;3098;2020;3828
;1;1;2020;3832
;1;3098;2020;3829
;1;2462;2020;3830
;1;2462;2020;3831
;1;1;2020;3833
;1;1547;2013;3842
;1;904;2013;3834
;1;904;2013;3832
;1;2539;2013;3836
;1;21;2013;3830
;1;2539;2013;3835
;1;2539;2013;3838
;1;1547;2013;3840
;1;904;2013;3833
;1;2539;2013;3837
;1;1547;2013;3841
;1;21;2013;3831
;1;2539;2013;3839
;1;1569;2020;3842
;1;463;2020;3834
;1;463;2020;3832
;1;2215;2020;3836
;;;2020;3830
;1;2215;2020;3835
;1;2215;2020;3838
;1;1569;2020;3840
;1;463;2020;3833
;1;2215;2020;3837
;1;1569;2020;3841
;;;2020;3831
;1;2215;2020;3839
;1;5052;2012;7601
;1;4461;2012;3843
;1;6170;2012;3852
;1;9998;2012;3845
;1;4461;2012;3844
;1;1238;2012;3862
;1;385;2012;3846
;1;869;2012;3849
;1;869;2012;3850
;1;4416;2012;3854
;1;760;2012;3858
;1;1473;2012;3847
;1;760;2012;3856
;1;1238;2012;3859
;1;4416;2012;3853
;1;760;2012;3855
;1;1238;2012;3860
;1;1473;2012;3848
;1;1238;2012;3861
;1;760;2012;3857
;;;2020;3862
;;;2020;3846
;;;2020;3849
;;;2020;3850
;;;2020;3854
;;;2020;3858
;;;2020;3847
;;;2020;3856
;;;2020;3859
;;;2020;3853
;;;2020;3855
;;;2020;3860
;;;2020;3848
;;;2020;3861
;;;2020;3857
;1;1301;2012;3851
;;;2019;3851
;1;8280;2013;3869
;1;8280;2013;3868
;1;5503;2013;3864
;1;5503;2013;3863
;1;10361;2020;3869
;1;10361;2020;3868
;1;5833;2020;3864
;1;5833;2020;3863
;1;984;2012;3872
;1;4247;2012;3866
;1;4247;2012;3865
;1;984;2012;3871
;1;1418;2020;3872
;1;4949;2020;3866
;1;4949;2020;3865
;1;1418;2020;3871
;;;2011;3870
;;;2011;3867
;1;532;2013;3870
;1;661;2013;3867
;1;539;2020;3870
;1;654;2020;3867
;;;2021;3870
;;;2021;3867
;1;1004;2012;3872
;1;1004;2012;3871
;1;6060;2020;3872
;1;6060;2020;3871
;1;5018;2013;3873
;1;5556;2020;3873
;1;98;2013;3874
;1;5360;2013;3878
;1;10516;2013;3875
;1;5705;2013;3874
;1;10516;2013;3876
;1;5360;2013;3877
;1;105;2020;3874
;1;5640;2020;3878
;1;12785;2020;3875
;1;5684;2020;3874
;1;12785;2020;3876
;1;5640;2020;3877
;1;10358;2013;3898
;1;586;2013;3877
;1;1652;2013;3883
;1;12019;2013;3884
;1;12019;2013;3888
;1;12019;2013;3887
;1;12019;2013;3889
;1;4618;2013;3890
;1;1652;2013;3881
;1;12019;2013;3885
;1;1652;2013;3882
;1;586;2013;3878
;1;10358;2013;3897
;1;4618;2013;3893
;1;4618;2013;3891
;1;4618;2013;3892
;1;1652;2013;3879
;1;1652;2013;3880
;1;4492;2013;3894
;1;12019;2013;3886
;1;4492;2013;3895
;1;10030;2020;3898
;1;549;2020;3877
;1;126;2020;3883
;1;4415;2020;3884
;1;4415;2020;3888
;1;4415;2020;3887
;1;4415;2020;3889
;1;1611;2020;3890
;1;126;2020;3881
;1;4415;2020;3885
;1;126;2020;3882
;1;549;2020;3878
;1;10030;2020;3897
;1;1611;2020;3893
;1;1611;2020;3891
;1;1611;2020;3892
;1;126;2020;3879
;1;126;2020;3880
;1;5721;2020;3894
;1;4415;2020;3886
;1;5721;2020;3895
;1;6294;2012;3900
;1;1105;2012;3896
;1;3879;2012;3899
;1;6947;2019;3900
;1;2180;2019;3896
;1;4920;2019;3899
;1;1804;2011;3920
;1;1867;2011;3902
;1;1867;2011;3901
;;;2019;3920
;1;2855;2019;3902
;1;2855;2019;3901
;1;1537;2011;7606
;1;570;2011;7602
;1;570;2011;7603
;1;1537;2011;7604
;1;113;2011;3903
;1;1537;2011;7605
;1;2011;2013;7606
;1;841;2013;7602
;1;841;2013;7603
;1;2011;2013;7604
;1;141;2013;3903
;1;2011;2013;7605
;1;2773;2020;7606
;1;1992;2020;7602
;1;1992;2020;7603
;1;2773;2020;7604
;1;177;2020;3903
;1;2773;2020;7605
;1;2742;2013;3908
;1;790;2013;3906
;1;790;2013;3905
;1;539;2013;3904
;1;2742;2013;3907
;1;3619;2020;3908
;1;949;2020;3906
;1;949;2020;3905
;1;550;2020;3904
;1;3619;2020;3907
;1;14384;2011;3918
;1;12864;2011;3911
;1;12864;2011;3913
;1;12864;2011;3912
;1;14384;2011;3917
;1;12864;2011;3914
;1;14384;2011;3915
;1;14384;2011;3916
;1;10649;2011;3909
;1;10649;2011;3910
;1;12706;2020;3918
;1;11185;2020;3911
;1;11185;2020;3913
;1;11185;2020;3912
;1;12706;2020;3917
;1;11185;2020;3914
;1;12706;2020;3915
;1;12706;2020;3916
;1;10016;2020;3909
;1;10016;2020;3910
;1;1427;2013;3919
;1;2183;2020;3919
;1;10742;2013;3943
;1;675;2013;3922
;1;7687;2013;3924
;1;7687;2013;3923
;1;675;2013;3921
;1;2761;2020;3943
;1;783;2020;3922
;1;8476;2020;3924
;1;8476;2020;3923
;1;783;2020;3921
;1;11465;2011;7670
;1;276;2011;3931
;1;11465;2011;7669
;1;12222;2011;4780
;1;12222;2011;4781
;1;11465;2011;7668
;1;4966;2011;4777
;1;925;2011;3930
;1;1585;2011;3925
;1;12222;2011;4778
;1;12222;2011;4779
;1;10614;2019;7670
;1;310;2019;3931
;1;10614;2019;7669
;1;12631;2019;4780
;1;12631;2019;4781
;1;10614;2019;7668
;1;4865;2019;4777
;1;743;2019;3930
;1;1559;2019;3925
;1;12631;2019;4778
;1;12631;2019;4779
;1;2128;2013;3929
;1;4081;2013;3926
;1;566;2013;3928
;1;149;2020;3929
;1;5080;2020;3926
;1;554;2020;3928
;1;352;2011;3927
;;;2020;3927
;1;880;2013;3941
;1;1783;2013;3933
;1;4221;2013;3934
;1;1783;2013;3932
;1;636;2020;3941
;1;2155;2020;3933
;1;4325;2020;3934
;1;2155;2020;3932
;1;3120;2011;3940
;1;2668;2011;3937
;1;3120;2011;3939
;1;2668;2011;3935
;1;2668;2011;3936
;1;3120;2011;3938
;1;3593;2013;3940
;1;2481;2013;3937
;1;3593;2013;3939
;1;2481;2013;3935
;1;2481;2013;3936
;1;3593;2013;3938
;1;1847;2020;3940
;1;302;2020;3937
;1;1847;2020;3939
;1;302;2020;3935
;1;302;2020;3936
;1;1847;2020;3938
;1;12619;2011;7608
;1;12619;2011;7607
;1;77;2011;3939
;1;77;2011;3938
;1;77;2011;3940
;1;10573;2013;7608
;1;10573;2013;7607
;1;80;2013;3939
;1;80;2013;3938
;1;80;2013;3940
;1;10694;2020;7608
;1;10694;2020;7607
;1;80;2020;3939
;1;80;2020;3938
;1;80;2020;3940
;1;7820;2011;3942
;1;3139;2013;3944
;;;2018;3944
;1;3211;2020;3944
;1;894;2013;3945
;;;2018;3945
;;;2020;3945
;1;2260;2011;3959
;1;840;2011;3954
;1;9165;2011;3946
;1;840;2011;3955
;1;9165;2011;3947
;1;3214;2018;3959
;1;1148;2018;3954
;;;2018;3946
;1;1148;2018;3955
;;;2018;3947
;;;2020;3959
;;;2020;3954
;;;2020;3946
;;;2020;3955
;;;2020;3947
;1;2655;2011;3950
;1;13736;2011;3948
;1;13736;2011;3949
;;;2018;3950
;;;2018;3948
;;;2018;3949
;;;2019;3950
;;;2019;3948
;;;2019;3949
;1;424;2011;3953
;1;1106;2011;3950
;1;638;2011;3952
;;;2018;3953
;;;2018;3952
;;;2019;3953
;;;2019;3952
;1;12178;2013;3958
;1;2799;2013;3951
;1;12178;2013;3957
;1;12404;2018;3958
;;;2018;3951
;1;12404;2018;3957
;;;2020;3958
;;;2020;3951
;;;2020;3957
;1;5344;2011;3960
;1;8322;2011;3956
;1;3180;2019;3960
;1;9380;2019;3956
;1;246;2011;6497
;1;241;2011;3960
;1;252;2019;6497
;1;245;2019;3960
;1;106;2011;7609
;1;636;2011;3961
;1;550;2020;7609
;1;3377;2020;3961
;1;195;2011;3973
;1;195;2011;3972
;1;752;2020;3973
;1;752;2020;3972
;1;8039;2012;4006
;1;2743;2012;3999
;1;3616;2012;4001
;1;2390;2012;3977
;1;680;2012;3993
;1;2743;2012;4000
;1;836;2012;3990
;1;12757;2012;3998
;1;12757;2012;3997
;1;12757;2012;3996
;1;12757;2012;3995
;1;9506;2013;4006
;1;2768;2013;3999
;1;4627;2013;4001
;1;1660;2013;3977
;1;790;2013;3993
;1;2768;2013;4000
;1;974;2013;3990
;1;12447;2013;3998
;1;12447;2013;3997
;1;12447;2013;3996
;1;12447;2013;3995
;;;2015;4006
;;;2015;3999
;;;2015;4001
;;;2015;3977
;;;2015;3993
;;;2015;4000
;;;2015;3990
;;;2015;3998
;;;2015;3997
;;;2015;3996
;;;2015;3995
;1;1513;2011;7613
;1;941;2011;3978
;1;623;2011;3980
;1;1513;2011;7612
;1;623;2011;3981
;1;6035;2020;7613
;1;4175;2020;3978
;1;2524;2020;3980
;1;6035;2020;7612
;1;2524;2020;3981
;1;141;2011;7615
;1;196;2011;3979
;1;141;2011;7614
;1;458;2020;7615
;1;963;2020;3979
;1;458;2020;7614
;1;1205;2011;3982
;1;7;2011;3980
;1;7;2011;3981
;1;5870;2020;3982
;1;13;2020;3980
;1;13;2020;3981
;1;1114;2011;3994
;1;186;2011;3983
;1;1922;2011;3985
;1;427;2011;3984
;1;22;2011;3987
;1;779;2011;3991
;1;179;2011;3992
;1;2549;2011;3989
;;;2013;3994
;;;2013;3983
;;;2013;3985
;;;2013;3984
;;;2013;3987
;;;2013;3991
;;;2013;3992
;;;2013;3989
;1;4055;2020;3994
;1;944;2020;3983
;1;10130;2020;3985
;1;2953;2020;3984
;1;174;2020;3987
;1;1286;2020;3991
;1;407;2020;3992
;1;9638;2020;3989
;1;433;2012;3988
;1;8717;2012;3986
;1;472;2013;3988
;1;12449;2013;3986
;1;432;2020;3988
;1;14155;2020;3986
;1;163;2011;4005
;1;1885;2011;4002
;1;762;2011;4004
;1;1885;2011;4003
;1;771;2020;4005
;1;7454;2020;4002
;1;4796;2020;4004
;1;7454;2020;4003
;1;778;2019;4005
;1;1389;2011;7615
;1;1389;2011;7614
;1;1197;2011;4011
;1;1996;2011;4007
;1;9414;2019;7615
;1;9414;2019;7614
;1;5200;2019;4011
;1;12453;2019;4007
;1;10206;2020;7615
;1;10206;2020;7614
;;;2020;4011
;1;12792;2020;4007
;1;2236;2012;4026
;1;4750;2012;4013
;1;279;2012;4008
;1;2622;2013;4026
;1;6561;2013;4013
;1;535;2013;4008
;1;2495;2015;4026
;1;5292;2015;4013
;1;437;2015;4008
;1;89;2011;4010
;1;62;2011;4009
;1;947;2019;4010
;1;1241;2019;4009
;;;2020;4010
;1;2462;2020;4009
;1;57;2011;4012
;1;572;2013;4012
;1;654;2019;4012
;;;2020;4012
;1;30;2012;4021
;1;1992;2012;4014
;;;2012;4020
;1;50;2012;4018
;1;27;2012;4019
;1;84;2013;4021
;1;2151;2013;4014
;1;18;2013;4020
;1;115;2013;4018
;1;31;2013;4019
;1;92;2019;4021
;1;2275;2019;4014
;1;12;2019;4020
;1;165;2019;4018
;1;32;2019;4019
;;;2020;4021
;;;2020;4014
;;;2020;4020
;;;2020;4018
;;;2020;4019
;1;2262;2011;7618
;1;75;2011;4017
;1;148;2011;4015
;1;148;2011;4016
;1;2262;2011;7616
;1;2262;2011;7617
;1;15717;2019;7618
;1;492;2019;4017
;1;331;2019;4015
;1;331;2019;4016
;1;15717;2019;7616
;1;15717;2019;7617
;;;2020;7618
;;;2020;4017
;;;2020;4015
;;;2020;4016
;;;2020;7616
;;;2020;7617
;1;1145;2011;4025
;1;142;2011;4022
;1;1145;2011;4024
;1;1145;2011;4023
;;;2013;4025
;;;2013;4022
;;;2013;4024
;;;2013;4023
;1;3664;2019;4025
;1;675;2019;4022
;1;3664;2019;4024
;1;3664;2019;4023
;;;2020;4025
;;;2020;4022
;;;2020;4024
;;;2020;4023
;1;1369;2011;4068
;1;797;2011;4060
;1;1369;2011;4067
;1;46;2011;4063
;1;46;2011;4061
;1;583;2011;4038
;1;1353;2011;4046
;1;1369;2011;4065
;1;2156;2011;4056
;1;583;2011;4037
